fromNode	toNode	weight	direction	fromAltName	toAltName
ACP6	RTN4R	0.0238882560024609	undirected	NA	NA
ACP6	SDC4	0.0505035192111625	undirected	NA	NA
ACP6	SEMA3F	0.0961730894085066	undirected	NA	NA
ACP6	SERPINB6	0.114504221330357	undirected	NA	NA
ACP6	SERPINB8	0.0103953301189195	undirected	NA	NA
ACP6	SOST	0.0029833066836621	undirected	NA	NA
ACP6	SSC4D	0.0012903843751817	undirected	NA	NA
ACP6	STC1	0.00282247121798418	undirected	NA	NA
ACP6	SUMF2	0.0427215159875956	undirected	NA	NA
ACP6	TFF2	0.00180573167931383	undirected	NA	NA
ACP6	TINAGL1	0.109017349178925	undirected	NA	NA
ACP6	TXNDC5	0.109324275647239	undirected	NA	NA
ACP6	TYMP	0.00815246066282402	undirected	NA	NA
ACP6	TYRO3	0.156153148857602	undirected	NA	NA
ACP6	VCAN	0.0763635508838234	undirected	NA	NA
ADGRE2	ANGPT2	0.12778831966275	undirected	NA	NA
ADGRE2	ANGPTL1	0.157003779340006	undirected	NA	NA
ADGRE2	ANGPTL7	0.0775008097492694	undirected	NA	NA
ADGRE2	CANT1	0.257650656501529	undirected	NA	NA
ADGRE2	CD164	0.0892292551410295	undirected	NA	NA
ADGRE2	CD1C	0.015057293134541	undirected	NA	NA
ADGRE2	CD79B	0.0375938008321346	undirected	NA	NA
ADGRE2	CDH2	0.166564792963311	undirected	NA	NA
ADGRE2	CHRDL2	0.098012368320251	undirected	NA	NA
ADGRE2	CLMP	0.170165389543785	undirected	NA	NA
ADGRE2	CLSTN2	0.183115066993414	undirected	NA	NA
ADGRE2	CLUL1	0.108532297676585	undirected	NA	NA
ADGRE2	CTSH	0.0377319747040215	undirected	NA	NA
ADGRE2	CTSO	0.187201944437576	undirected	NA	NA
ADGRE2	ENTPD5	0.0103408125058706	undirected	NA	NA
ADGRE2	FAM3C	0.132439722234724	undirected	NA	NA
ADGRE2	FCRL1	0.0181206724060945	undirected	NA	NA
ADGRE2	GAL	0.127697392385358	undirected	NA	NA
ADGRE2	IGFBPL1	0.186211775529136	undirected	NA	NA
ADGRE2	KLK10	0.142910289311741	undirected	NA	NA
ADGRE2	KYAT1	0.0730214486796589	undirected	NA	NA
ADGRE2	LRIG1	0.163930613482987	undirected	NA	NA
ADGRE2	LRP11	0.196758897806555	undirected	NA	NA
ADGRE2	MCFD2	0.199348885816393	undirected	NA	NA
ADGRE2	METRNL	0.187494177479208	undirected	NA	NA
ADGRE2	NADK	0.0219147109046338	undirected	NA	NA
ADGRE2	NECTIN2	0.213208324802361	undirected	NA	NA
ADGRE2	NOMO1	0.201674210708558	undirected	NA	NA
ADGRE2	NPDC1	0.167281219555833	undirected	NA	NA
ADGRE2	NPTXR	0.0839699529789721	undirected	NA	NA
ADGRE2	NT-proBNP	0.132650929139112	undirected	NA	NA
ADGRE2	PILRB	0.145730713722718	undirected	NA	NA
ADGRE2	QDPR	0.140270367597373	undirected	NA	NA
ADGRE2	REG4	0.0283899758943187	undirected	NA	NA
ADGRE2	RNASE3	0.0719880691401322	undirected	NA	NA
ADGRE2	ROR1	0.208400758419142	undirected	NA	NA
ADGRE2	RTN4R	0.109897169153563	undirected	NA	NA
ADGRE2	SDC4	0.128571073487941	undirected	NA	NA
ADGRE2	SEMA3F	0.140067731018944	undirected	NA	NA
ADGRE2	SERPINB6	0.188186485172247	undirected	NA	NA
ADGRE2	SERPINB8	0.0790420288453821	undirected	NA	NA
ADGRE2	SOST	0.0256036296911338	undirected	NA	NA
ADGRE2	SSC4D	0.0109573324297782	undirected	NA	NA
ADGRE2	STC1	0.023644900851297	undirected	NA	NA
ADGRE2	SUMF2	0.160110387431352	undirected	NA	NA
ADGRE2	TFF2	0.0152486054235814	undirected	NA	NA
ADGRE2	TINAGL1	0.200017206925079	undirected	NA	NA
ADGRE2	TXNDC5	0.177768718339983	undirected	NA	NA
ADGRE2	TYMP	0.0806525317435805	undirected	NA	NA
ADGRE2	TYRO3	0.22528015885436	undirected	NA	NA
ADGRE2	VCAN	0.145334119706154	undirected	NA	NA
ANGPT2	ANGPTL1	0.045551905893891	undirected	NA	NA
ANGPT2	ANGPTL7	0.0112536378754051	undirected	NA	NA
ANGPT2	CANT1	0.185696356181126	undirected	NA	NA
ANGPT2	CD164	0.0128910943176432	undirected	NA	NA
ANGPT2	CD1C	0.00253554810773385	undirected	NA	NA
ANGPT2	CD79B	0.00608621706385306	undirected	NA	NA
ANGPT2	CDH2	0.117906742741738	undirected	NA	NA
ANGPT2	CHRDL2	0.0623915531532867	undirected	NA	NA
ANGPT2	CLMP	0.114682668996341	undirected	NA	NA
ANGPT2	CLSTN2	0.143394567473682	undirected	NA	NA
ANGPT2	CLUL1	0.0245456961033434	undirected	NA	NA
ANGPT2	CTSH	0.00854217411395978	undirected	NA	NA
ANGPT2	CTSO	0.0892965474355208	undirected	NA	NA
ANGPT2	ENTPD5	0.00600956415700331	undirected	NA	NA
ANGPT2	FAM3C	0.0296554307896468	undirected	NA	NA
ANGPT2	FCRL1	0.00333252037591032	undirected	NA	NA
ANGPT2	GAL	0.0358285602588073	undirected	NA	NA
ANGPT2	IGFBPL1	0.114208555219934	undirected	NA	NA
ANGPT2	KLK10	0.0378740505027784	undirected	NA	NA
ANGPT2	KYAT1	0.0352215894923427	undirected	NA	NA
ANGPT2	LRIG1	0.0716361018664492	undirected	NA	NA
ANGPT2	LRP11	0.158238823739084	undirected	NA	NA
ANGPT2	MCFD2	0.116053539859474	undirected	NA	NA
ANGPT2	METRNL	0.0987960978382582	undirected	NA	NA
ANGPT2	NADK	0.00514436665351463	undirected	NA	NA
ANGPT2	NECTIN2	0.153558113787142	undirected	NA	NA
ANGPT2	NOMO1	0.14095237113154	undirected	NA	NA
ANGPT2	NPDC1	0.0663961515676585	undirected	NA	NA
ANGPT2	NPTXR	0.0126749493463578	undirected	NA	NA
ANGPT2	NT-proBNP	0.0274318231352539	undirected	NA	NA
ANGPT2	PILRB	0.0407886967126519	undirected	NA	NA
ANGPT2	QDPR	0.0612677067891134	undirected	NA	NA
ANGPT2	REG4	0.00570940235648312	undirected	NA	NA
ANGPT2	RNASE3	0.0119507688797515	undirected	NA	NA
ANGPT2	ROR1	0.14615605842034	undirected	NA	NA
ANGPT2	RTN4R	0.0239738759580833	undirected	NA	NA
ANGPT2	SDC4	0.0562572025410335	undirected	NA	NA
ANGPT2	SEMA3F	0.131516262827345	undirected	NA	NA
ANGPT2	SERPINB6	0.119908584635943	undirected	NA	NA
ANGPT2	SERPINB8	0.0120783210437176	undirected	NA	NA
ANGPT2	SOST	0.00564941395969188	undirected	NA	NA
ANGPT2	SSC4D	0.00419952886308639	undirected	NA	NA
ANGPT2	STC1	0.00331357521578768	undirected	NA	NA
ANGPT2	SUMF2	0.0445625078293872	undirected	NA	NA
ANGPT2	TFF2	0.00203036132914127	undirected	NA	NA
ANGPT2	TINAGL1	0.140468923467744	undirected	NA	NA
ANGPT2	TXNDC5	0.134507813204722	undirected	NA	NA
ANGPT2	TYMP	0.0181712919246713	undirected	NA	NA
ANGPT2	TYRO3	0.153076562275567	undirected	NA	NA
ANGPT2	VCAN	0.0658997834118469	undirected	NA	NA
ANGPTL1	ANGPTL7	0.0486057275395405	undirected	NA	NA
ANGPTL1	CANT1	0.211977838384282	undirected	NA	NA
ANGPTL1	CD164	0.0373922830438989	undirected	NA	NA
ANGPTL1	CD1C	0.00531474682632802	undirected	NA	NA
ANGPTL1	CD79B	0.0121201312640615	undirected	NA	NA
ANGPTL1	CDH2	0.113634061769621	undirected	NA	NA
ANGPTL1	CHRDL2	0.0339992284191753	undirected	NA	NA
ANGPTL1	CLMP	0.126755285532706	undirected	NA	NA
ANGPTL1	CLSTN2	0.137852677389296	undirected	NA	NA
ANGPTL1	CLUL1	0.0572481444159987	undirected	NA	NA
ANGPTL1	CTSH	0.0240200283961378	undirected	NA	NA
ANGPTL1	CTSO	0.133188285260362	undirected	NA	NA
ANGPTL1	ENTPD5	0.00436390672498299	undirected	NA	NA
ANGPTL1	FAM3C	0.0423853873266589	undirected	NA	NA
ANGPTL1	FCRL1	0.00532509488160329	undirected	NA	NA
ANGPTL1	GAL	0.0669039503575965	undirected	NA	NA
ANGPTL1	IGFBPL1	0.120215676111096	undirected	NA	NA
ANGPTL1	KLK10	0.0830802628222422	undirected	NA	NA
ANGPTL1	KYAT1	0.069015027776715	undirected	NA	NA
ANGPTL1	LRIG1	0.0927689727156771	undirected	NA	NA
ANGPTL1	LRP11	0.148606632342525	undirected	NA	NA
ANGPTL1	MCFD2	0.167215302430711	undirected	NA	NA
ANGPTL1	METRNL	0.175616974031438	undirected	NA	NA
ANGPTL1	NADK	0.00996386076155594	undirected	NA	NA
ANGPTL1	NECTIN2	0.202734544618795	undirected	NA	NA
ANGPTL1	NOMO1	0.171778387090919	undirected	NA	NA
ANGPTL1	NPDC1	0.0823224943101267	undirected	NA	NA
ANGPTL1	NPTXR	0.0301859278913901	undirected	NA	NA
ANGPTL1	NT-proBNP	0.0439785955862627	undirected	NA	NA
ANGPTL1	PILRB	0.0739121954891244	undirected	NA	NA
ANGPTL1	QDPR	0.0686991428772072	undirected	NA	NA
ANGPTL1	REG4	0.0279855769866514	undirected	NA	NA
ANGPTL1	RNASE3	0.0438312003304298	undirected	NA	NA
ANGPTL1	ROR1	0.179426317218394	undirected	NA	NA
ANGPTL1	RTN4R	0.0299137591738602	undirected	NA	NA
ANGPTL1	SDC4	0.104243019333884	undirected	NA	NA
ANGPTL1	SEMA3F	0.0976334508218866	undirected	NA	NA
ANGPTL1	SERPINB6	0.155338668779434	undirected	NA	NA
ANGPTL1	SERPINB8	0.029096874596123	undirected	NA	NA
ANGPTL1	SOST	0.0187341241467051	undirected	NA	NA
ANGPTL1	SSC4D	0.00453705646217363	undirected	NA	NA
ANGPTL1	STC1	0.0062446313856552	undirected	NA	NA
ANGPTL1	SUMF2	0.0547018856735812	undirected	NA	NA
ANGPTL1	TFF2	0.00666050318445875	undirected	NA	NA
ANGPTL1	TINAGL1	0.189563231826046	undirected	NA	NA
ANGPTL1	TXNDC5	0.151059093315372	undirected	NA	NA
ANGPTL1	TYMP	0.0455060934444407	undirected	NA	NA
ANGPTL1	TYRO3	0.165932597795148	undirected	NA	NA
ANGPTL1	VCAN	0.0571453070948513	undirected	NA	NA
ANGPTL7	CANT1	0.0995445481284192	undirected	NA	NA
ANGPTL7	CD164	0.0098232928266906	undirected	NA	NA
ANGPTL7	CD1C	0.0157454225599029	undirected	NA	NA
ANGPTL7	CD79B	0.00280376276388133	undirected	NA	NA
ANGPTL7	CDH2	0.0519646219568943	undirected	NA	NA
ANGPTL7	CHRDL2	0.0153449499541331	undirected	NA	NA
ANGPTL7	CLMP	0.0644347144125809	undirected	NA	NA
ANGPTL7	CLSTN2	0.0606285523085979	undirected	NA	NA
ANGPTL7	CLUL1	0.0162949620287069	undirected	NA	NA
ANGPTL7	CTSH	0.00582786096134059	undirected	NA	NA
ANGPTL7	CTSO	0.0816607214051112	undirected	NA	NA
ANGPTL7	ENTPD5	0.00113761784663279	undirected	NA	NA
ANGPTL7	FAM3C	0.0154180066953933	undirected	NA	NA
ANGPTL7	FCRL1	0.00685389003848008	undirected	NA	NA
ANGPTL7	GAL	0.045352983292591	undirected	NA	NA
ANGPTL7	IGFBPL1	0.0617901801913309	undirected	NA	NA
ANGPTL7	KLK10	0.0362790571160775	undirected	NA	NA
ANGPTL7	KYAT1	0.0202136854459013	undirected	NA	NA
ANGPTL7	LRIG1	0.0488284610904994	undirected	NA	NA
ANGPTL7	LRP11	0.0719178261735145	undirected	NA	NA
ANGPTL7	MCFD2	0.0702323130050957	undirected	NA	NA
ANGPTL7	METRNL	0.104299961254368	undirected	NA	NA
ANGPTL7	NADK	0.00340554700908414	undirected	NA	NA
ANGPTL7	NECTIN2	0.096528621305882	undirected	NA	NA
ANGPTL7	NOMO1	0.0880591656879059	undirected	NA	NA
ANGPTL7	NPDC1	0.034340845895447	undirected	NA	NA
ANGPTL7	NPTXR	0.00857345353499456	undirected	NA	NA
ANGPTL7	NT-proBNP	0.0122754142245109	undirected	NA	NA
ANGPTL7	PILRB	0.0326840026793322	undirected	NA	NA
ANGPTL7	QDPR	0.0247944162122351	undirected	NA	NA
ANGPTL7	REG4	0.0203775318420152	undirected	NA	NA
ANGPTL7	RNASE3	0.0077678721915767	undirected	NA	NA
ANGPTL7	ROR1	0.105932243800818	undirected	NA	NA
ANGPTL7	RTN4R	0.0111531957371279	undirected	NA	NA
ANGPTL7	SDC4	0.0346514826026921	undirected	NA	NA
ANGPTL7	SEMA3F	0.043112141891484	undirected	NA	NA
ANGPTL7	SERPINB6	0.0618758353879454	undirected	NA	NA
ANGPTL7	SERPINB8	0.00485715295267764	undirected	NA	NA
ANGPTL7	SOST	0.00345483190608811	undirected	NA	NA
ANGPTL7	SSC4D	0.00560646721394804	undirected	NA	NA
ANGPTL7	STC1	0.00420271064908744	undirected	NA	NA
ANGPTL7	SUMF2	0.027630010357217	undirected	NA	NA
ANGPTL7	TFF2	0.0108910433520633	undirected	NA	NA
ANGPTL7	TINAGL1	0.0881300792836856	undirected	NA	NA
ANGPTL7	TXNDC5	0.0688881661237759	undirected	NA	NA
ANGPTL7	TYMP	0.0160487318232453	undirected	NA	NA
ANGPTL7	TYRO3	0.0752293436980415	undirected	NA	NA
ANGPTL7	VCAN	0.0266345477637697	undirected	NA	NA
CANT1	CD164	0.204818198031765	undirected	NA	NA
CANT1	CD1C	0.0141258608350185	undirected	NA	NA
CANT1	CD79B	0.034721206999559	undirected	NA	NA
CANT1	CDH2	0.225790790412148	undirected	NA	NA
CANT1	CHRDL2	0.139375199982672	undirected	NA	NA
CANT1	CLMP	0.309400075137923	undirected	NA	NA
CANT1	CLSTN2	0.3433001261611	undirected	NA	NA
CANT1	CLUL1	0.17184258967142	undirected	NA	NA
CANT1	CTSH	0.0550956621629166	undirected	NA	NA
CANT1	CTSO	0.35386442139184	undirected	NA	NA
CANT1	ENTPD5	0.0132259512469691	undirected	NA	NA
CANT1	FAM3C	0.296077090300452	undirected	NA	NA
CANT1	FCRL1	0.0185032084225978	undirected	NA	NA
CANT1	GAL	0.142999240571383	undirected	NA	NA
CANT1	IGFBPL1	0.341540153124538	undirected	NA	NA
CANT1	KLK10	0.215775625607676	undirected	NA	NA
CANT1	KYAT1	0.106569384473975	undirected	NA	NA
CANT1	LRIG1	0.321318837082456	undirected	NA	NA
CANT1	LRP11	0.28522185208982	undirected	NA	NA
CANT1	MCFD2	0.339159605767529	undirected	NA	NA
CANT1	METRNL	0.269640398057137	undirected	NA	NA
CANT1	NADK	0.0168114969757544	undirected	NA	NA
CANT1	NECTIN2	0.243518898100299	undirected	NA	NA
CANT1	NOMO1	0.319795427938154	undirected	NA	NA
CANT1	NPDC1	0.349550038120156	undirected	NA	NA
CANT1	NPTXR	0.205397693619358	undirected	NA	NA
CANT1	NT-proBNP	0.215609329632931	undirected	NA	NA
CANT1	PILRB	0.20074760655768	undirected	NA	NA
CANT1	QDPR	0.255044462021618	undirected	NA	NA
CANT1	REG4	0.0401184161558054	undirected	NA	NA
CANT1	RNASE3	0.0729710263774541	undirected	NA	NA
CANT1	ROR1	0.332862588887653	undirected	NA	NA
CANT1	RTN4R	0.262557722314725	undirected	NA	NA
CANT1	SDC4	0.187622919290769	undirected	NA	NA
CANT1	SEMA3F	0.22930110453267	undirected	NA	NA
CANT1	SERPINB6	0.32710297445776	undirected	NA	NA
CANT1	SERPINB8	0.112039679448163	undirected	NA	NA
CANT1	SOST	0.0313362076765691	undirected	NA	NA
CANT1	SSC4D	0.0114874648897554	undirected	NA	NA
CANT1	STC1	0.0187132093738864	undirected	NA	NA
CANT1	SUMF2	0.32155544659884	undirected	NA	NA
CANT1	TFF2	0.0138257787747352	undirected	NA	NA
CANT1	TINAGL1	0.321461062995294	undirected	NA	NA
CANT1	TXNDC5	0.200974503111796	undirected	NA	NA
CANT1	TYMP	0.0787383442279011	undirected	NA	NA
CANT1	TYRO3	0.297435861080916	undirected	NA	NA
CANT1	VCAN	0.290899931092861	undirected	NA	NA
CD164	CD1C	0.000762461951834588	undirected	NA	NA
CD164	CD79B	0.00248487518303858	undirected	NA	NA
CD164	CDH2	0.0822835403213112	undirected	NA	NA
CD164	CHRDL2	0.0145061917062212	undirected	NA	NA
CD164	CLMP	0.122657526951292	undirected	NA	NA
CD164	CLSTN2	0.135125808917177	undirected	NA	NA
CD164	CLUL1	0.0184934087118027	undirected	NA	NA
CD164	CTSH	0.00539240936540505	undirected	NA	NA
CD164	CTSO	0.109344151655081	undirected	NA	NA
CD164	ENTPD5	0.000847178850479858	undirected	NA	NA
CD164	FAM3C	0.147677054596536	undirected	NA	NA
CD164	FCRL1	0.00101071457766729	undirected	NA	NA
CD164	GAL	0.0196569804428572	undirected	NA	NA
CD164	IGFBPL1	0.0987429924866472	undirected	NA	NA
CD164	KLK10	0.0291681616110728	undirected	NA	NA
CD164	KYAT1	0.054165736389233	undirected	NA	NA
CD164	LRIG1	0.0814779725636585	undirected	NA	NA
CD164	LRP11	0.115229864793091	undirected	NA	NA
CD164	MCFD2	0.199609921858159	undirected	NA	NA
CD164	METRNL	0.0749012370824268	undirected	NA	NA
CD164	NADK	0.00208398081900241	undirected	NA	NA
CD164	NECTIN2	0.112699958381072	undirected	NA	NA
CD164	NOMO1	0.127068200183743	undirected	NA	NA
CD164	NPDC1	0.219386705650446	undirected	NA	NA
CD164	NPTXR	0.137974034270302	undirected	NA	NA
CD164	NT-proBNP	0.0178599020656163	undirected	NA	NA
CD164	PILRB	0.0483592756283062	undirected	NA	NA
CD164	QDPR	0.0708022043410812	undirected	NA	NA
CD164	REG4	0.00517673705694332	undirected	NA	NA
CD164	RNASE3	0.00531575059122975	undirected	NA	NA
CD164	ROR1	0.127758209713167	undirected	NA	NA
CD164	RTN4R	0.0323523083874822	undirected	NA	NA
CD164	SDC4	0.0798016874180097	undirected	NA	NA
CD164	SEMA3F	0.0530822324693162	undirected	NA	NA
CD164	SERPINB6	0.186014499686943	undirected	NA	NA
CD164	SERPINB8	0.0130100032272154	undirected	NA	NA
CD164	SOST	0.00327325555749409	undirected	NA	NA
CD164	SSC4D	0.000567094606248818	undirected	NA	NA
CD164	STC1	0.00089005525848069	undirected	NA	NA
CD164	SUMF2	0.0587026282553088	undirected	NA	NA
CD164	TFF2	0.00115924066358751	undirected	NA	NA
CD164	TINAGL1	0.112095530527949	undirected	NA	NA
CD164	TXNDC5	0.0739043293347324	undirected	NA	NA
CD164	TYMP	0.00679385737578127	undirected	NA	NA
CD164	TYRO3	0.15475003368906	undirected	NA	NA
CD164	VCAN	0.0592800337630794	undirected	NA	NA
CD1C	CD79B	0.00159708584774556	undirected	NA	NA
CD1C	CDH2	0.00902291337256759	undirected	NA	NA
CD1C	CHRDL2	0.00526365111894105	undirected	NA	NA
CD1C	CLMP	0.00940707368443319	undirected	NA	NA
CD1C	CLSTN2	0.00875816424918247	undirected	NA	NA
CD1C	CLUL1	0.0024747599019634	undirected	NA	NA
CD1C	CTSH	0.000472284964383379	undirected	NA	NA
CD1C	CTSO	0.00919372855951711	undirected	NA	NA
CD1C	ENTPD5	0.000792224865252506	undirected	NA	NA
CD1C	FAM3C	0.00169058036831606	undirected	NA	NA
CD1C	FCRL1	0.0438891727264786	undirected	NA	NA
CD1C	GAL	0.0103079714365067	undirected	NA	NA
CD1C	IGFBPL1	0.0087930885194913	undirected	NA	NA
CD1C	KLK10	0.00516143702033545	undirected	NA	NA
CD1C	KYAT1	0.00313118834198866	undirected	NA	NA
CD1C	LRIG1	0.00592841324232252	undirected	NA	NA
CD1C	LRP11	0.0109470493924119	undirected	NA	NA
CD1C	MCFD2	0.00921786999695406	undirected	NA	NA
CD1C	METRNL	0.0144943664809064	undirected	NA	NA
CD1C	NADK	0.00110604235163923	undirected	NA	NA
CD1C	NECTIN2	0.0178221124946206	undirected	NA	NA
CD1C	NOMO1	0.0130400528340154	undirected	NA	NA
CD1C	NPDC1	0.00380318788227077	undirected	NA	NA
CD1C	NPTXR	0.000708066236592516	undirected	NA	NA
CD1C	NT-proBNP	0.0023370084919562	undirected	NA	NA
CD1C	PILRB	0.00511161165162001	undirected	NA	NA
CD1C	QDPR	0.00386830973461613	undirected	NA	NA
CD1C	REG4	0.00376824725534898	undirected	NA	NA
CD1C	RNASE3	0.00142205915373389	undirected	NA	NA
CD1C	ROR1	0.0165131621698779	undirected	NA	NA
CD1C	RTN4R	0.00118620273544118	undirected	NA	NA
CD1C	SDC4	0.00520691624165293	undirected	NA	NA
CD1C	SEMA3F	0.00779938997224832	undirected	NA	NA
CD1C	SERPINB6	0.00876943211988763	undirected	NA	NA
CD1C	SERPINB8	0.001098082376863	undirected	NA	NA
CD1C	SOST	0.000485725699264048	undirected	NA	NA
CD1C	SSC4D	0.0164719707420783	undirected	NA	NA
CD1C	STC1	0.00219723811525085	undirected	NA	NA
CD1C	SUMF2	0.00331851141024957	undirected	NA	NA
CD1C	TFF2	0.00577986921295801	undirected	NA	NA
CD1C	TINAGL1	0.0120803366958109	undirected	NA	NA
CD1C	TXNDC5	0.0151632044743036	undirected	NA	NA
CD1C	TYMP	0.00355331201587793	undirected	NA	NA
CD1C	TYRO3	0.0117000023612672	undirected	NA	NA
CD1C	VCAN	0.00392393449785771	undirected	NA	NA
CD79B	CDH2	0.0228621002612783	undirected	NA	NA
CD79B	CHRDL2	0.00888874595257098	undirected	NA	NA
CD79B	CLMP	0.0190968908423236	undirected	NA	NA
CD79B	CLSTN2	0.0214388454851491	undirected	NA	NA
CD79B	CLUL1	0.00275644536283394	undirected	NA	NA
CD79B	CTSH	0.00102089497396181	undirected	NA	NA
CD79B	CTSO	0.0153900955647429	undirected	NA	NA
CD79B	ENTPD5	0.000437199743232585	undirected	NA	NA
CD79B	FAM3C	0.00527808540939585	undirected	NA	NA
CD79B	FCRL1	0.00365382526901032	undirected	NA	NA
CD79B	GAL	0.0131938042750645	undirected	NA	NA
CD79B	IGFBPL1	0.015952683963671	undirected	NA	NA
CD79B	KLK10	0.00794060987736119	undirected	NA	NA
CD79B	KYAT1	0.0249862377152274	undirected	NA	NA
CD79B	LRIG1	0.013435494518037	undirected	NA	NA
CD79B	LRP11	0.023657437139378	undirected	NA	NA
CD79B	MCFD2	0.0261567249742855	undirected	NA	NA
CD79B	METRNL	0.0216876144826732	undirected	NA	NA
CD79B	NADK	0.0137399480346865	undirected	NA	NA
CD79B	NECTIN2	0.0482271443117741	undirected	NA	NA
CD79B	NOMO1	0.0300964591163714	undirected	NA	NA
CD79B	NPDC1	0.0102607809180948	undirected	NA	NA
CD79B	NPTXR	0.00222885539086479	undirected	NA	NA
CD79B	NT-proBNP	0.00421579467565909	undirected	NA	NA
CD79B	PILRB	0.0218339264409002	undirected	NA	NA
CD79B	QDPR	0.0147258290705945	undirected	NA	NA
CD79B	REG4	0.00101904460280222	undirected	NA	NA
CD79B	RNASE3	0.00710074086299905	undirected	NA	NA
CD79B	ROR1	0.0296210330199974	undirected	NA	NA
CD79B	RTN4R	0.00227185071505671	undirected	NA	NA
CD79B	SDC4	0.0299241830073064	undirected	NA	NA
CD79B	SEMA3F	0.0178786878713424	undirected	NA	NA
CD79B	SERPINB6	0.0289864380682853	undirected	NA	NA
CD79B	SERPINB8	0.00324728090926167	undirected	NA	NA
CD79B	SOST	0.00142661650022102	undirected	NA	NA
CD79B	SSC4D	0.000723205779332661	undirected	NA	NA
CD79B	STC1	0.000959109607670056	undirected	NA	NA
CD79B	SUMF2	0.0072588006696312	undirected	NA	NA
CD79B	TFF2	0.0015263690260565	undirected	NA	NA
CD79B	TINAGL1	0.0294506666236718	undirected	NA	NA
CD79B	TXNDC5	0.0432846096406518	undirected	NA	NA
CD79B	TYMP	0.00822578336093272	undirected	NA	NA
CD79B	TYRO3	0.0313786178454073	undirected	NA	NA
CD79B	VCAN	0.00847052387105663	undirected	NA	NA
CDH2	CHRDL2	0.126847349099285	undirected	NA	NA
CDH2	CLMP	0.192279040783669	undirected	NA	NA
CDH2	CLSTN2	0.22197252256694	undirected	NA	NA
CDH2	CLUL1	0.0973893777627627	undirected	NA	NA
CDH2	CTSH	0.0333219368630644	undirected	NA	NA
CDH2	CTSO	0.213490258515111	undirected	NA	NA
CDH2	ENTPD5	0.00789437620231145	undirected	NA	NA
CDH2	FAM3C	0.146254082973723	undirected	NA	NA
CDH2	FCRL1	0.0131902218627108	undirected	NA	NA
CDH2	GAL	0.0850413691822836	undirected	NA	NA
CDH2	IGFBPL1	0.201448143933223	undirected	NA	NA
CDH2	KLK10	0.12687819851258	undirected	NA	NA
CDH2	KYAT1	0.0637308543528932	undirected	NA	NA
CDH2	LRIG1	0.21821069043152	undirected	NA	NA
CDH2	LRP11	0.200186408998563	undirected	NA	NA
CDH2	MCFD2	0.182074644690127	undirected	NA	NA
CDH2	METRNL	0.15112864364124	undirected	NA	NA
CDH2	NADK	0.00998723915913208	undirected	NA	NA
CDH2	NECTIN2	0.156068474514731	undirected	NA	NA
CDH2	NOMO1	0.208809295487633	undirected	NA	NA
CDH2	NPDC1	0.181145240534675	undirected	NA	NA
CDH2	NPTXR	0.0885008697375261	undirected	NA	NA
CDH2	NT-proBNP	0.135767555135635	undirected	NA	NA
CDH2	PILRB	0.114918103944326	undirected	NA	NA
CDH2	QDPR	0.175996545893593	undirected	NA	NA
CDH2	REG4	0.0186706817160327	undirected	NA	NA
CDH2	RNASE3	0.0445071632271876	undirected	NA	NA
