fromNode	toNode	weight	direction	fromAltName	toAltName
ADAM-TS.15	Gal-1	0.103634445908203	undirected	NA	NA
ADAM-TS.15	ICOSLG	0.0720965868030895	undirected	NA	NA
ADAM-TS.15	IFN-gamma-R1	0.0931944195349656	undirected	NA	NA
ADAM-TS.15	IGF1R	0.0866462670497431	undirected	NA	NA
ADAM-TS.15	ITGAV	0.0445741625740058	undirected	NA	NA
ADAM-TS.15	ITGB5	0.0764924736092061	undirected	NA	NA
ADAM-TS.15	KLK13	0.0441672515863176	undirected	NA	NA
ADAM-TS.15	LY9	0.0135681656525605	undirected	NA	NA
ADAM-TS.15	LYPD3	0.0405801713065371	undirected	NA	NA
ADAM-TS.15	MAD.homolog.5	0.0738188623392618	undirected	NA	NA
ADAM-TS.15	MIA	0.00696698334602807	undirected	NA	NA
ADAM-TS.15	MK	0.0197994382189332	undirected	NA	NA
ADAM-TS.15	MSLN	0.0188328388851068	undirected	NA	NA
ADAM-TS.15	PODXL	0.0191458397570734	undirected	NA	NA
ADAM-TS.15	PPY	0.017087258546036	undirected	NA	NA
ADAM-TS.15	PVRL4	0.0239785432110007	undirected	NA	NA
ADAM-TS.15	RET	0.0290594996540537	undirected	NA	NA
ADAM-TS.15	RSPO3	0.054665069876145	undirected	NA	NA
ADAM-TS.15	S100A4	0.0106329322052263	undirected	NA	NA
ADAM-TS.15	SEZ6L	0.0436496647102659	undirected	NA	NA
ADAM-TS.15	SPARC	0.0409350563641176	undirected	NA	NA
ADAM-TS.15	SYND1	0.0437262283969045	undirected	NA	NA
ADAM-TS.15	TFPI-2	0.0503877541383637	undirected	NA	NA
ADAM-TS.15	TGFR-2	0.119752877946974	undirected	NA	NA
ADAM-TS.15	TLR3	0.0163911054843678	undirected	NA	NA
ADAM-TS.15	TNFRSF19	0.128826392260796	undirected	NA	NA
ADAM-TS.15	TNFRSF4	0.0175575860871044	undirected	NA	NA
ADAM-TS.15	TNFRSF6B	0.0620924772965626	undirected	NA	NA
ADAM-TS.15	TNFSF13	0.101475930604604	undirected	NA	NA
ADAM-TS.15	VEGFR-2	0.0887739394245584	undirected	NA	NA
ADAM-TS.15	WFDC2	0.0569891259088001	undirected	NA	NA
ADAM-TS.15	WIF-1	0.0177502313739815	undirected	NA	NA
ADAM-TS.15	WISP-1	0.0635660132202102	undirected	NA	NA
ADAM-TS.15	hK11	0.00931649082101502	undirected	NA	NA
ADAM-TS.15	hK14	0.0290079162143241	undirected	NA	NA
ADAM-TS.15	hK8	0.0601468035906187	undirected	NA	NA
ANXA1	CCL25	0.00059373049172375	undirected	NA	NA
ANXA1	CD160	0.00100755265387902	undirected	NA	NA
ANXA1	CD27	0.00147997116867762	undirected	NA	NA
ANXA1	CD48	0.0072767537602949	undirected	NA	NA
ANXA1	CEACAM1	0.000893852742511672	undirected	NA	NA
ANXA1	CPE	0.00559567628111953	undirected	NA	NA
ANXA1	CTSV	0.000169901390410175	undirected	NA	NA
ANXA1	CXCL10	0.0019886223590163	undirected	NA	NA
ANXA1	CXCL13	0.00701459397225251	undirected	NA	NA
ANXA1	CYR61	0.00517445259893668	undirected	NA	NA
ANXA1	DLL1	0.00953318824317419	undirected	NA	NA
ANXA1	EPHA2	0.0103894960661249	undirected	NA	NA
ANXA1	ERBB2	0.00779378208659313	undirected	NA	NA
ANXA1	ERBB3	0.00835646788663588	undirected	NA	NA
ANXA1	ERBB4	0.00758731323090856	undirected	NA	NA
ANXA1	ESM-1	0.00311925873824376	undirected	NA	NA
ANXA1	FASLG	0.00257677126300059	undirected	NA	NA
ANXA1	FR-alpha	0.000997726998187339	undirected	NA	NA
ANXA1	FR-gamma	0.00287419577970633	undirected	NA	NA
ANXA1	FURIN	0.00266448882727518	undirected	NA	NA
ANXA1	GPC1	0.00580866877365547	undirected	NA	NA
ANXA1	Gal-1	0.0167740149604181	undirected	NA	NA
ANXA1	ICOSLG	0.00605401973830737	undirected	NA	NA
ANXA1	IFN-gamma-R1	0.00934888201304276	undirected	NA	NA
ANXA1	IGF1R	0.0099878318237014	undirected	NA	NA
ANXA1	ITGAV	0.00727720310881563	undirected	NA	NA
ANXA1	ITGB5	0.0110999918235832	undirected	NA	NA
ANXA1	KLK13	0.0021986982232368	undirected	NA	NA
ANXA1	LY9	0.00051286959610784	undirected	NA	NA
ANXA1	LYPD3	0.00167248732715864	undirected	NA	NA
ANXA1	MAD.homolog.5	0.00265471482953403	undirected	NA	NA
ANXA1	MIA	0.000215105711840884	undirected	NA	NA
ANXA1	MK	0.000660920429207563	undirected	NA	NA
ANXA1	MSLN	0.00137907944441076	undirected	NA	NA
ANXA1	PODXL	0.00107961413837534	undirected	NA	NA
ANXA1	PPY	0.000485642148091198	undirected	NA	NA
ANXA1	PVRL4	0.00067487215269194	undirected	NA	NA
ANXA1	RET	0.00206883624462219	undirected	NA	NA
ANXA1	RSPO3	0.00561494906477209	undirected	NA	NA
ANXA1	S100A4	0.0584452303048562	undirected	NA	NA
ANXA1	SEZ6L	0.00386618379001681	undirected	NA	NA
ANXA1	SPARC	0.00228369105947854	undirected	NA	NA
ANXA1	SYND1	0.00432040301104038	undirected	NA	NA
ANXA1	TFPI-2	0.0108968416598196	undirected	NA	NA
ANXA1	TGFR-2	0.0106824693917716	undirected	NA	NA
ANXA1	TLR3	0.000642549263218235	undirected	NA	NA
ANXA1	TNFRSF19	0.0105623298867434	undirected	NA	NA
ANXA1	TNFRSF4	0.000888686105299456	undirected	NA	NA
ANXA1	TNFRSF6B	0.00463557723546187	undirected	NA	NA
ANXA1	TNFSF13	0.0143926009394033	undirected	NA	NA
ANXA1	VEGFR-2	0.00584438864911073	undirected	NA	NA
ANXA1	WFDC2	0.00469909662868135	undirected	NA	NA
ANXA1	WIF-1	0.00173957968805503	undirected	NA	NA
ANXA1	WISP-1	0.00496552283903006	undirected	NA	NA
ANXA1	hK11	0.000311454886508222	undirected	NA	NA
ANXA1	hK14	0.000644376103397917	undirected	NA	NA
ANXA1	hK8	0.00173811728587309	undirected	NA	NA
CCL25	CD160	0.00238330302361141	undirected	NA	NA
CCL25	CD27	0.0027194898012839	undirected	NA	NA
CCL25	CD48	0.0132046811329686	undirected	NA	NA
CCL25	CEACAM1	0.0131368204736927	undirected	NA	NA
CCL25	CPE	0.00497411208723641	undirected	NA	NA
CCL25	CTSV	7.92391506972831e-05	undirected	NA	NA
CCL25	CXCL10	0.00303535952056811	undirected	NA	NA
CCL25	CXCL13	0.00504368225251422	undirected	NA	NA
CCL25	CYR61	0.0030013907301698	undirected	NA	NA
CCL25	DLL1	0.00855305558359814	undirected	NA	NA
CCL25	EPHA2	0.0209804406719161	undirected	NA	NA
CCL25	ERBB2	0.0281779092741568	undirected	NA	NA
CCL25	ERBB3	0.00898273816720947	undirected	NA	NA
CCL25	ERBB4	0.00404376135422826	undirected	NA	NA
CCL25	ESM-1	0.00146287238657502	undirected	NA	NA
CCL25	FASLG	0.00526763320818475	undirected	NA	NA
CCL25	FR-alpha	0.000111784569941651	undirected	NA	NA
CCL25	FR-gamma	0.00290832783726345	undirected	NA	NA
CCL25	FURIN	0.00131868406933368	undirected	NA	NA
CCL25	GPC1	0.00294566430088174	undirected	NA	NA
CCL25	Gal-1	0.0140526931815915	undirected	NA	NA
CCL25	ICOSLG	0.00507852268434249	undirected	NA	NA
CCL25	IFN-gamma-R1	0.00719198519316539	undirected	NA	NA
CCL25	IGF1R	0.00703128663135877	undirected	NA	NA
CCL25	ITGAV	0.00555483660780735	undirected	NA	NA
CCL25	ITGB5	0.00784230296370323	undirected	NA	NA
CCL25	KLK13	0.00212629020869993	undirected	NA	NA
CCL25	LY9	0.00157299542924125	undirected	NA	NA
CCL25	LYPD3	0.00720122447840106	undirected	NA	NA
CCL25	MAD.homolog.5	0.00256221559825708	undirected	NA	NA
CCL25	MIA	0.0011463974220005	undirected	NA	NA
CCL25	MK	0.00049300430097079	undirected	NA	NA
CCL25	MSLN	0.000436808130109495	undirected	NA	NA
CCL25	PODXL	0.000964390415860633	undirected	NA	NA
CCL25	PPY	0.0077694504009404	undirected	NA	NA
CCL25	PVRL4	0.00321487539417027	undirected	NA	NA
CCL25	RET	0.00148414572997208	undirected	NA	NA
CCL25	RSPO3	0.00275183041273324	undirected	NA	NA
CCL25	S100A4	0.00182214341378174	undirected	NA	NA
CCL25	SEZ6L	0.00234404704276865	undirected	NA	NA
CCL25	SPARC	0.00174398135907608	undirected	NA	NA
CCL25	SYND1	0.00352825959179162	undirected	NA	NA
CCL25	TFPI-2	0.00402643306532587	undirected	NA	NA
CCL25	TGFR-2	0.0274697234568957	undirected	NA	NA
CCL25	TLR3	0.00045895255475305	undirected	NA	NA
CCL25	TNFRSF19	0.0266972117385477	undirected	NA	NA
CCL25	TNFRSF4	0.000622287862778634	undirected	NA	NA
CCL25	TNFRSF6B	0.00256096118931207	undirected	NA	NA
CCL25	TNFSF13	0.0129552264869847	undirected	NA	NA
CCL25	VEGFR-2	0.0209246274515559	undirected	NA	NA
CCL25	WFDC2	0.00374498258308851	undirected	NA	NA
CCL25	WIF-1	0.00071213495841913	undirected	NA	NA
CCL25	WISP-1	0.00473725314161345	undirected	NA	NA
CCL25	hK11	0.000239728945158769	undirected	NA	NA
CCL25	hK14	0.00193499619162415	undirected	NA	NA
CCL25	hK8	0.00710915799669875	undirected	NA	NA
CD160	CD27	0.0110709327612971	undirected	NA	NA
CD160	CD48	0.0296279055949088	undirected	NA	NA
CD160	CEACAM1	0.0077051999894561	undirected	NA	NA
CD160	CPE	0.0224841770753741	undirected	NA	NA
CD160	CTSV	0.00116902768122619	undirected	NA	NA
CD160	CXCL10	0.00294654641019635	undirected	NA	NA
CD160	CXCL13	0.00922618032981435	undirected	NA	NA
CD160	CYR61	0.0105451807858523	undirected	NA	NA
CD160	DLL1	0.032249348925782	undirected	NA	NA
CD160	EPHA2	0.0401031159511088	undirected	NA	NA
CD160	ERBB2	0.0344113467201783	undirected	NA	NA
CD160	ERBB3	0.0328224183993919	undirected	NA	NA
CD160	ERBB4	0.0270042916960591	undirected	NA	NA
CD160	ESM-1	0.005659659229923	undirected	NA	NA
CD160	FASLG	0.0409288865792881	undirected	NA	NA
CD160	FR-alpha	0.000358594243208531	undirected	NA	NA
CD160	FR-gamma	0.00914515787829071	undirected	NA	NA
CD160	FURIN	0.00509499300805902	undirected	NA	NA
CD160	GPC1	0.0193227360043773	undirected	NA	NA
CD160	Gal-1	0.026413655635782	undirected	NA	NA
CD160	ICOSLG	0.0254665308231336	undirected	NA	NA
CD160	IFN-gamma-R1	0.0323741175673237	undirected	NA	NA
CD160	IGF1R	0.0294940598362427	undirected	NA	NA
CD160	ITGAV	0.0189302479934748	undirected	NA	NA
CD160	ITGB5	0.030999176170345	undirected	NA	NA
CD160	KLK13	0.00318317988753606	undirected	NA	NA
CD160	LY9	0.00544631517386894	undirected	NA	NA
CD160	LYPD3	0.00807223123808389	undirected	NA	NA
CD160	MAD.homolog.5	0.00559178588551522	undirected	NA	NA
CD160	MIA	0.00209476818760827	undirected	NA	NA
CD160	MK	0.00189597614145461	undirected	NA	NA
CD160	MSLN	0.00173623830106179	undirected	NA	NA
CD160	PODXL	0.00380822931472574	undirected	NA	NA
CD160	PPY	0.00298395436602788	undirected	NA	NA
CD160	PVRL4	0.00614510668627069	undirected	NA	NA
CD160	RET	0.011710941904391	undirected	NA	NA
CD160	RSPO3	0.0183734146800646	undirected	NA	NA
CD160	S100A4	0.00233227123004713	undirected	NA	NA
CD160	SEZ6L	0.0174471054269716	undirected	NA	NA
CD160	SPARC	0.00537924838586324	undirected	NA	NA
CD160	SYND1	0.0169336721924991	undirected	NA	NA
CD160	TFPI-2	0.0200397028268897	undirected	NA	NA
CD160	TGFR-2	0.0400315188270716	undirected	NA	NA
CD160	TLR3	0.0033421290131422	undirected	NA	NA
CD160	TNFRSF19	0.0496387219740038	undirected	NA	NA
CD160	TNFRSF4	0.00446537797865521	undirected	NA	NA
CD160	TNFRSF6B	0.0050514686645862	undirected	NA	NA
CD160	TNFSF13	0.0264609835535377	undirected	NA	NA
CD160	VEGFR-2	0.0223845887796334	undirected	NA	NA
CD160	WFDC2	0.0214308444474742	undirected	NA	NA
CD160	WIF-1	0.00878234390681557	undirected	NA	NA
CD160	WISP-1	0.010449256131751	undirected	NA	NA
CD160	hK11	0.000771544283612148	undirected	NA	NA
CD160	hK14	0.00286610277159982	undirected	NA	NA
CD160	hK8	0.0101891881504287	undirected	NA	NA
CD27	CD48	0.0573430572356977	undirected	NA	NA
CD27	CEACAM1	0.00520547463730696	undirected	NA	NA
CD27	CPE	0.03167357260655	undirected	NA	NA
CD27	CTSV	0.000735397557770689	undirected	NA	NA
CD27	CXCL10	0.00278632813424505	undirected	NA	NA
CD27	CXCL13	0.0109924021256914	undirected	NA	NA
CD27	CYR61	0.0266442547155429	undirected	NA	NA
CD27	DLL1	0.0748077676122851	undirected	NA	NA
CD27	EPHA2	0.0595692892882677	undirected	NA	NA
CD27	ERBB2	0.0436849758197856	undirected	NA	NA
CD27	ERBB3	0.0629989048808305	undirected	NA	NA
CD27	ERBB4	0.0596285052054466	undirected	NA	NA
CD27	ESM-1	0.00991980262063094	undirected	NA	NA
CD27	FASLG	0.0307183994783252	undirected	NA	NA
CD27	FR-alpha	0.000774467010087838	undirected	NA	NA
CD27	FR-gamma	0.026566115731909	undirected	NA	NA
CD27	FURIN	0.00844176111938565	undirected	NA	NA
CD27	GPC1	0.0297039503606607	undirected	NA	NA
CD27	Gal-1	0.0399993408847568	undirected	NA	NA
CD27	ICOSLG	0.061393601667649	undirected	NA	NA
CD27	IFN-gamma-R1	0.0777449998700466	undirected	NA	NA
CD27	IGF1R	0.0749020262532356	undirected	NA	NA
CD27	ITGAV	0.0253545169164313	undirected	NA	NA
CD27	ITGB5	0.0483288569376407	undirected	NA	NA
CD27	KLK13	0.00671173113746305	undirected	NA	NA
CD27	LY9	0.00457135279535351	undirected	NA	NA
CD27	LYPD3	0.0122418057643857	undirected	NA	NA
CD27	MAD.homolog.5	0.00656754463658482	undirected	NA	NA
CD27	MIA	0.00107817475471473	undirected	NA	NA
CD27	MK	0.00400332985160719	undirected	NA	NA
CD27	MSLN	0.00485904376313795	undirected	NA	NA
CD27	PODXL	0.00834437441364084	undirected	NA	NA
CD27	PPY	0.00249908293263283	undirected	NA	NA
CD27	PVRL4	0.00511812355546232	undirected	NA	NA
CD27	RET	0.0146213862588115	undirected	NA	NA
CD27	RSPO3	0.0509863829021205	undirected	NA	NA
CD27	S100A4	0.00266813548425431	undirected	NA	NA
CD27	SEZ6L	0.0359255859131203	undirected	NA	NA
CD27	SPARC	0.0107900445887681	undirected	NA	NA
CD27	SYND1	0.0451753798510983	undirected	NA	NA
CD27	TFPI-2	0.0314339090064548	undirected	NA	NA
CD27	TGFR-2	0.0727720046350818	undirected	NA	NA
CD27	TLR3	0.00495143743476375	undirected	NA	NA
CD27	TNFRSF19	0.0798320024044094	undirected	NA	NA
CD27	TNFRSF4	0.0112892385982481	undirected	NA	NA
CD27	TNFRSF6B	0.0138764543997114	undirected	NA	NA
CD27	TNFSF13	0.0620599647671403	undirected	NA	NA
CD27	VEGFR-2	0.0311235413443446	undirected	NA	NA
CD27	WFDC2	0.0508118531285711	undirected	NA	NA
CD27	WIF-1	0.0134407506694524	undirected	NA	NA
CD27	WISP-1	0.0176600125375057	undirected	NA	NA
CD27	hK11	0.00150546602591787	undirected	NA	NA
CD27	hK14	0.00527434429533594	undirected	NA	NA
CD27	hK8	0.0153675426693467	undirected	NA	NA
CD48	CEACAM1	0.033987090400124	undirected	NA	NA
CD48	CPE	0.0457765693484674	undirected	NA	NA
CD48	CTSV	0.002153196826482	undirected	NA	NA
CD48	CXCL10	0.0148299418657606	undirected	NA	NA
CD48	CXCL13	0.0333861774679208	undirected	NA	NA
CD48	CYR61	0.0293831138497151	undirected	NA	NA
CD48	DLL1	0.0887501060789753	undirected	NA	NA
CD48	EPHA2	0.115075122957074	undirected	NA	NA
CD48	ERBB2	0.105627740875373	undirected	NA	NA
CD48	ERBB3	0.0867481092245267	undirected	NA	NA
CD48	ERBB4	0.0626577151938674	undirected	NA	NA
CD48	ESM-1	0.0302519425530974	undirected	NA	NA
CD48	FASLG	0.077818486692041	undirected	NA	NA
CD48	FR-alpha	0.00319580211904019	undirected	NA	NA
CD48	FR-gamma	0.0326391892267532	undirected	NA	NA
CD48	FURIN	0.0242100251994313	undirected	NA	NA
CD48	GPC1	0.0413056799304071	undirected	NA	NA
CD48	Gal-1	0.0985562473083176	undirected	NA	NA
CD48	ICOSLG	0.0637163578205608	undirected	NA	NA
CD48	IFN-gamma-R1	0.0891717979849183	undirected	NA	NA
CD48	IGF1R	0.0840322650134157	undirected	NA	NA
CD48	ITGAV	0.0426915731117118	undirected	NA	NA
CD48	ITGB5	0.0759228201830903	undirected	NA	NA
CD48	KLK13	0.0426732467475028	undirected	NA	NA
CD48	LY9	0.0219111951579623	undirected	NA	NA
CD48	LYPD3	0.0557367414883895	undirected	NA	NA
CD48	MAD.homolog.5	0.0360096657586765	undirected	NA	NA
CD48	MIA	0.00585231321243057	undirected	NA	NA
CD48	MK	0.0134705105642539	undirected	NA	NA
CD48	MSLN	0.0123792723615001	undirected	NA	NA
CD48	PODXL	0.0101464768939553	undirected	NA	NA
CD48	PPY	0.01192716218193	undirected	NA	NA
CD48	PVRL4	0.0177030211538636	undirected	NA	NA
CD48	RET	0.0209109045389137	undirected	NA	NA
CD48	RSPO3	0.0460345949178799	undirected	NA	NA
CD48	S100A4	0.00984364088660375	undirected	NA	NA
CD48	SEZ6L	0.0346460570759478	undirected	NA	NA
CD48	SPARC	0.0314898094602037	undirected	NA	NA
CD48	SYND1	0.0423484662437205	undirected	NA	NA
CD48	TFPI-2	0.0411394975250497	undirected	NA	NA
CD48	TGFR-2	0.147994674896289	undirected	NA	NA
CD48	TLR3	0.0123118382972001	undirected	NA	NA
CD48	TNFRSF19	0.145056343626666	undirected	NA	NA
CD48	TNFRSF4	0.00960412846665541	undirected	NA	NA
CD48	TNFRSF6B	0.0443536439970323	undirected	NA	NA
CD48	TNFSF13	0.111769061115904	undirected	NA	NA
CD48	VEGFR-2	0.0787363268510861	undirected	NA	NA
CD48	WFDC2	0.0499849801847067	undirected	NA	NA
CD48	WIF-1	0.0122066198284871	undirected	NA	NA
CD48	WISP-1	0.0441389745307914	undirected	NA	NA
CD48	hK11	0.00733916727046613	undirected	NA	NA
CD48	hK14	0.0205638142673829	undirected	NA	NA
CD48	hK8	0.0477130072466949	undirected	NA	NA
CEACAM1	CPE	0.00921556246506264	undirected	NA	NA
CEACAM1	CTSV	0.00016543415296999	undirected	NA	NA
CEACAM1	CXCL10	0.00196335568057844	undirected	NA	NA
CEACAM1	CXCL13	0.00616975593008863	undirected	NA	NA
CEACAM1	CYR61	0.00350650580997492	undirected	NA	NA
CEACAM1	DLL1	0.0123437911009595	undirected	NA	NA
CEACAM1	EPHA2	0.0476244323027795	undirected	NA	NA
CEACAM1	ERBB2	0.0752813550960941	undirected	NA	NA
CEACAM1	ERBB3	0.0161145817607206	undirected	NA	NA
CEACAM1	ERBB4	0.00570074728596372	undirected	NA	NA
CEACAM1	ESM-1	0.0022207608652203	undirected	NA	NA
CEACAM1	FASLG	0.0107656945046346	undirected	NA	NA
CEACAM1	FR-alpha	0.000272194103212754	undirected	NA	NA
CEACAM1	FR-gamma	0.00471266692297186	undirected	NA	NA
CEACAM1	FURIN	0.002612178924664	undirected	NA	NA
CEACAM1	GPC1	0.00503862541900919	undirected	NA	NA
CEACAM1	Gal-1	0.0300923836484258	undirected	NA	NA
CEACAM1	ICOSLG	0.00653614540874869	undirected	NA	NA
CEACAM1	IFN-gamma-R1	0.0107710736769846	undirected	NA	NA
CEACAM1	IGF1R	0.00944418008787645	undirected	NA	NA
CEACAM1	ITGAV	0.00953097665837448	undirected	NA	NA
CEACAM1	ITGB5	0.015110132330602	undirected	NA	NA
CEACAM1	KLK13	0.00705958688086119	undirected	NA	NA
CEACAM1	LY9	0.00812435958322713	undirected	NA	NA
CEACAM1	LYPD3	0.0270067369337037	undirected	NA	NA
CEACAM1	MAD.homolog.5	0.00444798843587625	undirected	NA	NA
CEACAM1	MIA	0.00647992202353769	undirected	NA	NA
CEACAM1	MK	0.000928589732106914	undirected	NA	NA
CEACAM1	MSLN	0.000733918245972099	undirected	NA	NA
CEACAM1	PODXL	0.00111880375935595	undirected	NA	NA
CEACAM1	PPY	0.00281961758241284	undirected	NA	NA
CEACAM1	PVRL4	0.0230645662667918	undirected	NA	NA
CEACAM1	RET	0.00285217744240302	undirected	NA	NA
CEACAM1	RSPO3	0.00306081786763973	undirected	NA	NA
CEACAM1	S100A4	0.00134278410797958	undirected	NA	NA
CEACAM1	SEZ6L	0.00293241193818327	undirected	NA	NA
CEACAM1	SPARC	0.00409073420535161	undirected	NA	NA
CEACAM1	SYND1	0.00456210354434937	undirected	NA	NA
CEACAM1	TFPI-2	0.00530201891772235	undirected	NA	NA
CEACAM1	TGFR-2	0.0500751080647433	undirected	NA	NA
CEACAM1	TLR3	0.000960290246132013	undirected	NA	NA
CEACAM1	TNFRSF19	0.0450079799748177	undirected	NA	NA
CEACAM1	TNFRSF4	0.00060789775079846	undirected	NA	NA
CEACAM1	TNFRSF6B	0.00455761451206461	undirected	NA	NA
CEACAM1	TNFSF13	0.0220476418844263	undirected	NA	NA
CEACAM1	VEGFR-2	0.0528542408478384	undirected	NA	NA
CEACAM1	WFDC2	0.00501346947881486	undirected	NA	NA
CEACAM1	WIF-1	0.000770081662858548	undirected	NA	NA
CEACAM1	WISP-1	0.0100700148309893	undirected	NA	NA
CEACAM1	hK11	0.000803497022708538	undirected	NA	NA
CEACAM1	hK14	0.00778583459977159	undirected	NA	NA
CEACAM1	hK8	0.0137109996518442	undirected	NA	NA
CPE	CTSV	0.0162008433543941	undirected	NA	NA
CPE	CXCL10	0.00364239463458326	undirected	NA	NA
CPE	CXCL13	0.0258369379397615	undirected	NA	NA
CPE	CYR61	0.0658405880488454	undirected	NA	NA
CPE	DLL1	0.166542342492983	undirected	NA	NA
CPE	EPHA2	0.0784326387557436	undirected	NA	NA
CPE	ERBB2	0.0553303486286247	undirected	NA	NA
CPE	ERBB3	0.15520989188259	undirected	NA	NA
CPE	ERBB4	0.183237143312175	undirected	NA	NA
CPE	ESM-1	0.0718912948103745	undirected	NA	NA
CPE	FASLG	0.0597429778866998	undirected	NA	NA
CPE	FR-alpha	0.00754518033817752	undirected	NA	NA
CPE	FR-gamma	0.0739954290710846	undirected	NA	NA
CPE	FURIN	0.0771889220448518	undirected	NA	NA
