fromNode	toNode	weight	direction	fromAltName	toAltName
ACE2	CDH17	9.53866094592517e-07	undirected	NA	NA
ACE2	CDH3	1.82929564599807e-07	undirected	NA	NA
ACE2	CDHR5	2.63224860137711e-06	undirected	NA	NA
ACE2	CDSN	5.66307808028277e-08	undirected	NA	NA
ACE2	CEACAM3	1.95398969593663e-05	undirected	NA	NA
ACE2	CEACAM5	1.4000577629183e-06	undirected	NA	NA
ACE2	CEACAM8	0.0045754489847422	undirected	NA	NA
ACE2	CLEC10A	1.31767911443898e-06	undirected	NA	NA
ACE2	CLEC1B	1.4421403715754e-05	undirected	NA	NA
ACE2	CLEC4A	4.89776415498868e-05	undirected	NA	NA
ACE2	CLEC4C	4.77204252928208e-06	undirected	NA	NA
ACE2	CLEC4D	1.40978483612318e-06	undirected	NA	NA
ACE2	CLEC4G	1.06726877989436e-06	undirected	NA	NA
ACE2	CLEC6A	6.55738465982272e-07	undirected	NA	NA
ACE2	CNTN2	1.63717161675858e-06	undirected	NA	NA
ACE2	COL4A3BP	9.15687352864273e-06	undirected	NA	NA
ACE2	COMT	2.44868701182226e-06	undirected	NA	NA
ACE2	CPXM1	6.30099894796531e-06	undirected	NA	NA
ACE2	CRNN	7.91917466767184e-08	undirected	NA	NA
ACE2	CRX	8.41936125106444e-06	undirected	NA	NA
ACE2	CTF1	6.76924446219631e-07	undirected	NA	NA
ACE2	CTRC	0.000301128035048329	undirected	NA	NA
ACE2	CXCL11	1.38017660381804e-05	undirected	NA	NA
ACE2	CXCL12	3.63695216098204e-05	undirected	NA	NA
ACE2	CXCL5	0.000163943204318931	undirected	NA	NA
ACE2	CXCL6	0.000136136673471024	undirected	NA	NA
ACE2	CXCL9	0.000108644250872315	undirected	NA	NA
ACE2	CXL17	1.03529905852559e-05	undirected	NA	NA
ACE2	DAB2	6.94435525901041e-06	undirected	NA	NA
ACE2	DAPP1	1.28631342995376e-06	undirected	NA	NA
ACE2	DDX58	1.05392497347315e-05	undirected	NA	NA
ACE2	DECR1	7.05261307963055e-06	undirected	NA	NA
ACE2	DEFB4A	6.99919234319415e-08	undirected	NA	NA
ACE2	DGKZ	1.06594283117131e-05	undirected	NA	NA
ACE2	DIABLO	5.91596951551372e-06	undirected	NA	NA
ACE2	DKKL1	6.67391502135218e-06	undirected	NA	NA
ACE2	DPEP1	3.84446373963434e-07	undirected	NA	NA
ACE2	DPEP2	6.7394309052659e-06	undirected	NA	NA
ACE2	DPP7	8.43014478887217e-08	undirected	NA	NA
ACE2	DSG3	4.10669435185953e-06	undirected	NA	NA
ACE2	DSG4	1.37419437140967e-07	undirected	NA	NA
ACE2	DUSP3	8.33004154418166e-08	undirected	NA	NA
ACE2	ECE1	1.78900594800163e-06	undirected	NA	NA
ACE2	EDAR	7.47325750310846e-05	undirected	NA	NA
ACE2	EDIL3	3.78044410255775e-07	undirected	NA	NA
ACE2	EGF	7.85774730061455e-06	undirected	NA	NA
ACE2	EGLN1	3.34925714375764e-05	undirected	NA	NA
ACE2	EIF5A	1.60423900504564e-07	undirected	NA	NA
ACE2	EN-RAGE	1.29623907228107e-06	undirected	NA	NA
ACE2	ENPP7	0.00065302904544977	undirected	NA	NA
ACE2	EREG	1.73384856593946e-07	undirected	NA	NA
ACE2	FADD	3.96180840051909e-06	undirected	NA	NA
ACE2	FAM3B	3.11041474122953e-05	undirected	NA	NA
ACE2	FCRL3	2.89044649993508e-06	undirected	NA	NA
ACE2	FCRL6	3.20097133862406e-05	undirected	NA	NA
ACE2	FCRLB	5.24635571140306e-07	undirected	NA	NA
ACE2	FGF-21	0.000482371427026302	undirected	NA	NA
ACE2	FGF-23	0.000210197912242336	undirected	NA	NA
ACE2	FGF-BP1	0.000135087000540462	undirected	NA	NA
ACE2	FGF2	8.20333825045616e-07	undirected	NA	NA
ACE2	FKBP7	3.65592785046738e-06	undirected	NA	NA
ACE2	FLI1	7.4427627850713e-06	undirected	NA	NA
ACE2	FUT8	1.09323788951913e-06	undirected	NA	NA
ACE2	FXYD5	1.69508791711743e-08	undirected	NA	NA
ACE2	FcRL2	7.7637498836765e-08	undirected	NA	NA
ACE2	G-CSF	1.22293583766035e-05	undirected	NA	NA
ACE2	GALNT3	5.67781484905164e-05	undirected	NA	NA
ACE2	GBP2	1.39754751501208e-06	undirected	NA	NA
ACE2	GCG	1.5326490623393e-05	undirected	NA	NA
ACE2	GDF-2	0.000123081310671722	undirected	NA	NA
ACE2	GDNF	2.05607119677786e-05	undirected	NA	NA
ACE2	GH2	1.47113401640436e-07	undirected	NA	NA
ACE2	GHRL	2.13312711244849e-05	undirected	NA	NA
ACE2	GKN1	2.87271335759862e-05	undirected	NA	NA
ACE2	GRAP2	2.55395197557571e-06	undirected	NA	NA
ACE2	GSAP	5.18906114295061e-07	undirected	NA	NA
ACE2	GT	5.21769760480625e-07	undirected	NA	NA
ACE2	GZMB	1.76452776367262e-06	undirected	NA	NA
ACE2	GZMH	8.95999320763603e-07	undirected	NA	NA
ACE2	HAOX1	0.00235143079766049	undirected	NA	NA
ACE2	HCLS1	4.94080561696658e-06	undirected	NA	NA
ACE2	HSD11B1	1.7374228719468e-05	undirected	NA	NA
ACE2	HSP90B1	6.61322373049456e-05	undirected	NA	NA
ACE2	IDUA	2.74183210549088e-05	undirected	NA	NA
ACE2	IFI30	2.6740607268126e-06	undirected	NA	NA
ACE2	IFN-gamma	1.54257672739503e-05	undirected	NA	NA
ACE2	IFNL1	5.36680008549079e-07	undirected	NA	NA
ACE2	IKZF2	4.10009317821147e-06	undirected	NA	NA
ACE2	IL-1.alpha	1.32731602275823e-07	undirected	NA	NA
ACE2	IL-10RA	4.03162934000461e-05	undirected	NA	NA
ACE2	IL-15RA	1.05795635866822e-06	undirected	NA	NA
ACE2	IL-17A	3.32358408378954e-07	undirected	NA	NA
ACE2	IL-17C	1.18178472638054e-07	undirected	NA	NA
ACE2	IL-20	1.44337737627384e-07	undirected	NA	NA
ACE2	IL-20RA	9.86929380107209e-06	undirected	NA	NA
ACE2	IL-22.RA1	6.13965482723312e-08	undirected	NA	NA
ACE2	IL-24	2.11377082764949e-09	undirected	NA	NA
ACE2	IL-2RB	2.49099856041052e-07	undirected	NA	NA
ACE2	IL-4RA	0.00291077004950617	undirected	NA	NA
ACE2	IL-5R-alpha	3.95154663999661e-07	undirected	NA	NA
ACE2	IL10	2.0294956210251e-05	undirected	NA	NA
ACE2	IL12RB1	0.000124768356124047	undirected	NA	NA
ACE2	IL13	2.34847143227129e-07	undirected	NA	NA
ACE2	IL2	0.000148521968498978	undirected	NA	NA
ACE2	IL32	2.7623185430412e-06	undirected	NA	NA
ACE2	IL33	1.6870321465687e-06	undirected	NA	NA
ACE2	IL3RA	1.47589710701171e-06	undirected	NA	NA
ACE2	IL4	1.39845934951561e-06	undirected	NA	NA
ACE2	IL5	3.072358816588e-05	undirected	NA	NA
ACE2	IL6	1.61409131333519e-06	undirected	NA	NA
ACE2	IL7	2.85737711404965e-07	undirected	NA	NA
ACE2	IQGAP2	3.75139152872612e-07	undirected	NA	NA
ACE2	IRAK1	1.26190006722471e-06	undirected	NA	NA
ACE2	IRAK4	1.86548134279423e-05	undirected	NA	NA
ACE2	IRF9	9.23934893192148e-06	undirected	NA	NA
ACE2	ITGA11	4.38030218798893e-06	undirected	NA	NA
ACE2	ITGA6	3.41146046645908e-07	undirected	NA	NA
ACE2	ITGB1BP2	0.000924320378355067	undirected	NA	NA
ACE2	ITGB6	5.38015715562246e-06	undirected	NA	NA
ACE2	ITGB7	6.10726240313728e-07	undirected	NA	NA
ACE2	IgG.Fc.receptor.II-b	0.00198707191860887	undirected	NA	NA
ACE2	KIF1BP	6.68773971760245e-07	undirected	NA	NA
ACE2	KIM1	0.000264903201216591	undirected	NA	NA
ACE2	KIR2DL3	2.78602115662304e-07	undirected	NA	NA
ACE2	KLB	1.83608296254883e-07	undirected	NA	NA
ACE2	KLK12	1.25075952723098e-05	undirected	NA	NA
ACE2	KPNA1	5.60063143048273e-05	undirected	NA	NA
ACE2	KRT19	5.45142191282952e-06	undirected	NA	NA
ACE2	LAG3	3.4399612949862e-06	undirected	NA	NA
ACE2	LAMP3	3.51641617685846e-05	undirected	NA	NA
ACE2	LAP.TGF-beta-1	1.18345735594395e-05	undirected	NA	NA
ACE2	LAT	3.14062406265942e-05	undirected	NA	NA
ACE2	LEP	1.16135721374523e-05	undirected	NA	NA
ACE2	LEPR	2.61331317375117e-05	undirected	NA	NA
ACE2	LGALS7	7.68387594482356e-06	undirected	NA	NA
ACE2	LIF	1.93644554309367e-06	undirected	NA	NA
ACE2	LRMP	2.45457198297828e-06	undirected	NA	NA
ACE2	LXN	2.21286276533696e-06	undirected	NA	NA
ACE2	LY75	4.58931411762152e-05	undirected	NA	NA
ACE2	LYAR	7.31956228619314e-10	undirected	NA	NA
ACE2	LYPD1	1.46806643777826e-06	undirected	NA	NA
ACE2	MASP1	6.38004912310207e-06	undirected	NA	NA
ACE2	MCP-3	1.08101391253076e-07	undirected	NA	NA
ACE2	MCP-4	5.38823372196898e-05	undirected	NA	NA
ACE2	MEP1B	9.19394188241276e-06	undirected	NA	NA
ACE2	MIC-A/B	2.81707834024684e-05	undirected	NA	NA
ACE2	MMP12	4.01289743630423e-05	undirected	NA	NA
ACE2	MOG	4.090475610146e-07	undirected	NA	NA
ACE2	MRC2	1.19206696356864e-06	undirected	NA	NA
ACE2	MUC-16	1.73897893862111e-06	undirected	NA	NA
ACE2	NCLN	9.55820426122376e-08	undirected	NA	NA
ACE2	NCR1	0.000348403234030688	undirected	NA	NA
ACE2	NEMO	0.000504797163284738	undirected	NA	NA
ACE2	NF2	1.67701058912413e-06	undirected	NA	NA
ACE2	NFATC1	1.37975328371975e-06	undirected	NA	NA
ACE2	NFATC3	5.56698568555491e-06	undirected	NA	NA
ACE2	NINJ1	9.79125892036437e-07	undirected	NA	NA
ACE2	NRTN	3.61877214156907e-06	undirected	NA	NA
ACE2	NT-3	1.2313659610817e-05	undirected	NA	NA
ACE2	NTF4	8.53581476867789e-06	undirected	NA	NA
ACE2	OMG	5.13625392642455e-08	undirected	NA	NA
ACE2	OPTC	0.0010608739420522	undirected	NA	NA
ACE2	OSM	8.34698705698157e-06	undirected	NA	NA
ACE2	PADI2	3.74259918760923e-05	undirected	NA	NA
ACE2	PAEP	5.88981389276059e-08	undirected	NA	NA
ACE2	PAK4	9.97631160812026e-06	undirected	NA	NA
ACE2	PIK3AP1	3.13055459419262e-06	undirected	NA	NA
ACE2	PLA2G10	6.61757008478794e-05	undirected	NA	NA
ACE2	PLIN1	3.96093936240318e-07	undirected	NA	NA
ACE2	PMVK	4.78423253253245e-07	undirected	NA	NA
ACE2	PRKCQ	1.38042036601614e-09	undirected	NA	NA
ACE2	PROK1	2.36759986084167e-05	undirected	NA	NA
ACE2	PRTFDC1	3.1996996254119e-08	undirected	NA	NA
ACE2	PSG1	8.951509671655e-08	undirected	NA	NA
ACE2	PTN	1.76300578712538e-06	undirected	NA	NA
ACE2	PTX3	0.00809474844313694	undirected	NA	NA
ACE2	RGS8	6.66188694148457e-09	undirected	NA	NA
ACE2	RNF31	4.41879368255007e-06	undirected	NA	NA
ACE2	RPS6KB1	1.49413874456059e-08	undirected	NA	NA
ACE2	S100P	3.28873653210092e-07	undirected	NA	NA
ACE2	SEMA4C	1.13836926966634e-05	undirected	NA	NA
ACE2	SERPINA12	4.37661341426963e-06	undirected	NA	NA
ACE2	SH2B3	2.15260366169709e-07	undirected	NA	NA
ACE2	SH2D1A	3.03643023511827e-06	undirected	NA	NA
ACE2	SIGLEC6	8.4201345536804e-06	undirected	NA	NA
ACE2	SIT1	7.42170688986885e-06	undirected	NA	NA
ACE2	SKAP1	3.80034398578406e-06	undirected	NA	NA
ACE2	SLAMF1	1.45166560314937e-05	undirected	NA	NA
ACE2	SLAMF7	0.000358066680349686	undirected	NA	NA
ACE2	SNAP23	2.11786240208515e-05	undirected	NA	NA
ACE2	ST1A1	0.000166147103693292	undirected	NA	NA
ACE2	STK4	7.17797835301686e-05	undirected	NA	NA
ACE2	STX16	5.4986544484279e-06	undirected	NA	NA
ACE2	SULT2A1	2.89782479454455e-07	undirected	NA	NA
ACE2	TACC3	2.32965011912438e-06	undirected	NA	NA
ACE2	TACSTD2	8.94705228791475e-06	undirected	NA	NA
ACE2	TANK	3.44234516900829e-08	undirected	NA	NA
ACE2	TCL1A	2.20151419221886e-06	undirected	NA	NA
ACE2	TCL1B	2.07167076512877e-07	undirected	NA	NA
ACE2	THPO	0.00256936403992014	undirected	NA	NA
ACE2	THY.1	2.91956237597693e-06	undirected	NA	NA
ACE2	TNF	1.98226283302419e-06	undirected	NA	NA
ACE2	TNFB	2.63386538000694e-05	undirected	NA	NA
ACE2	TNFSF14	8.14962282728085e-06	undirected	NA	NA
ACE2	TP53	4.49576035338091e-08	undirected	NA	NA
ACE2	TPSAB1	2.55906099671644e-07	undirected	NA	NA
ACE2	TRAF2	4.7107795140514e-06	undirected	NA	NA
ACE2	TRANCE	1.4470289095829e-08	undirected	NA	NA
ACE2	TRIM21	7.09953674499874e-06	undirected	NA	NA
ACE2	TRIM5	5.06116812717283e-08	undirected	NA	NA
ACE2	TSHB	2.87158459339648e-06	undirected	NA	NA
ACE2	TSLP	4.63125647934352e-08	undirected	NA	NA
ACE2	UBE2F	4.95690871523049e-07	undirected	NA	NA
ACE2	VAMP5	3.89148629188727e-06	undirected	NA	NA
ACE2	VEGFR-3	1.14483098664419e-05	undirected	NA	NA
ACE2	VIM	1.49897291869671e-06	undirected	NA	NA
ACE2	VSIG2	0.000125356226913785	undirected	NA	NA
ACE2	VSTM1	1.32258081597409e-07	undirected	NA	NA
ACE2	WASF3	1.63943494982036e-07	undirected	NA	NA
ACE2	WFIKKN1	7.58748365836369e-06	undirected	NA	NA
ACE2	WNT9A	0.000105661324873062	undirected	NA	NA
ACE2	XPNPEP2	4.08362634750658e-06	undirected	NA	NA
ACE2	sFRP-3	3.30162822875016e-08	undirected	NA	NA
ADAM.8	ADAM-TS13	0.000225496390729975	undirected	NA	NA
ADAM.8	ADGRG2	1.46606636115043e-05	undirected	NA	NA
ADAM.8	AGR3	9.47945195374446e-08	undirected	NA	NA
ADAM.8	ALDH3A1	2.20102105042798e-06	undirected	NA	NA
ADAM.8	ANXA10	6.22603939098526e-08	undirected	NA	NA
ADAM.8	ANXA4	5.03956644583403e-06	undirected	NA	NA
ADAM.8	AOC1	3.53358004689479e-09	undirected	NA	NA
ADAM.8	APBB1IP	3.55913750695304e-06	undirected	NA	NA
ADAM.8	ARG1	1.44944827549548e-06	undirected	NA	NA
ADAM.8	ARHGAP1	1.84740579032936e-06	undirected	NA	NA
ADAM.8	ARNT	2.41862272969605e-08	undirected	NA	NA
ADAM.8	ARTN	2.49328522309806e-06	undirected	NA	NA
ADAM.8	ASGR1	2.11909262657916e-05	undirected	NA	NA
ADAM.8	ATG4A	3.14788210221934e-07	undirected	NA	NA
ADAM.8	ATP6AP2	6.98603985855749e-06	undirected	NA	NA
ADAM.8	ATP6V1F	1.37871371516295e-07	undirected	NA	NA
ADAM.8	AXIN1	1.81689521241119e-05	undirected	NA	NA
ADAM.8	BACH1	9.32897996407711e-07	undirected	NA	NA
ADAM.8	BCR	4.48375166485055e-06	undirected	NA	NA
ADAM.8	BIRC2	1.39801634524748e-07	undirected	NA	NA
ADAM.8	BNP	7.01691970384705e-07	undirected	NA	NA
ADAM.8	Beta-NGF	0.000133099453853982	undirected	NA	NA
ADAM.8	CA12	2.70561156678885e-05	undirected	NA	NA
ADAM.8	CA5A	2.0278827012013e-07	undirected	NA	NA
ADAM.8	CALCA	0.000314349780185506	undirected	NA	NA
ADAM.8	CARHSP1	4.93795606753706e-06	undirected	NA	NA
ADAM.8	CCL11	8.99170571132979e-05	undirected	NA	NA
ADAM.8	CCL17	0.000104471000392573	undirected	NA	NA
ADAM.8	CCL19	0.000375678878324518	undirected	NA	NA
ADAM.8	CCL20	1.21918229697287e-05	undirected	NA	NA
ADAM.8	CCL27	2.8274428603355e-06	undirected	NA	NA
ADAM.8	CCL28	0.000393636761553376	undirected	NA	NA
ADAM.8	CD207	6.20370869101368e-07	undirected	NA	NA
ADAM.8	CD244	0.000440877060868074	undirected	NA	NA
ADAM.8	CD28	3.51130390637203e-07	undirected	NA	NA
ADAM.8	CD40-L	7.52480012610359e-08	undirected	NA	NA
ADAM.8	CD5	0.00215660559623194	undirected	NA	NA
ADAM.8	CD6	0.000470525018295141	undirected	NA	NA
ADAM.8	CD70	1.83425098304791e-06	undirected	NA	NA
ADAM.8	CDH17	1.58911311959703e-06	undirected	NA	NA
ADAM.8	CDH3	1.18126450705316e-06	undirected	NA	NA
ADAM.8	CDHR5	0.000122225478763249	undirected	NA	NA
ADAM.8	CDSN	1.26025898277235e-06	undirected	NA	NA
ADAM.8	CEACAM3	3.79023859487032e-07	undirected	NA	NA
ADAM.8	CEACAM5	4.96123710349527e-06	undirected	NA	NA
ADAM.8	CEACAM8	0.000269922284293776	undirected	NA	NA
ADAM.8	CLEC10A	1.41012023758384e-07	undirected	NA	NA
ADAM.8	CLEC1B	6.48656510764014e-05	undirected	NA	NA
ADAM.8	CLEC4A	3.36635326760338e-05	undirected	NA	NA
ADAM.8	CLEC4C	4.79058218140219e-08	undirected	NA	NA
ADAM.8	CLEC4D	5.16986321998008e-05	undirected	NA	NA
ADAM.8	CLEC4G	1.51410810295004e-08	undirected	NA	NA
ADAM.8	CLEC6A	2.27145985169823e-08	undirected	NA	NA
ADAM.8	CNTN2	7.08819052524322e-07	undirected	NA	NA
ADAM.8	COL4A3BP	4.02750594901007e-07	undirected	NA	NA
ADAM.8	COMT	2.47628134532434e-06	undirected	NA	NA
ADAM.8	CPXM1	2.16827744632631e-05	undirected	NA	NA
ADAM.8	CRNN	1.09637838684951e-07	undirected	NA	NA
ADAM.8	CRX	1.17072350238369e-07	undirected	NA	NA
ADAM.8	CTF1	3.11708808647915e-08	undirected	NA	NA
ADAM.8	CTRC	5.35898777557776e-06	undirected	NA	NA
ADAM.8	CXCL11	0.000308027348803011	undirected	NA	NA
ADAM.8	CXCL12	8.83122561085777e-07	undirected	NA	NA
ADAM.8	CXCL5	0.000402191233011813	undirected	NA	NA
ADAM.8	CXCL6	0.000555075502351006	undirected	NA	NA
ADAM.8	CXCL9	0.00274384436760201	undirected	NA	NA
ADAM.8	CXL17	0.000283182932353862	undirected	NA	NA
ADAM.8	DAB2	0.000140014069528334	undirected	NA	NA
ADAM.8	DAPP1	3.47778418993521e-08	undirected	NA	NA
ADAM.8	DDX58	3.98873906233723e-05	undirected	NA	NA
ADAM.8	DECR1	1.40459721850201e-06	undirected	NA	NA
ADAM.8	DEFB4A	5.27786873285302e-08	undirected	NA	NA
ADAM.8	DGKZ	2.79387479604793e-08	undirected	NA	NA
ADAM.8	DIABLO	1.77925934998018e-05	undirected	NA	NA
ADAM.8	DKKL1	4.04122771349801e-06	undirected	NA	NA
ADAM.8	DPEP1	2.01401403165319e-06	undirected	NA	NA
ADAM.8	DPEP2	1.00627363671267e-06	undirected	NA	NA
ADAM.8	DPP7	1.23879238833138e-07	undirected	NA	NA
ADAM.8	DSG3	3.4542271795664e-05	undirected	NA	NA
ADAM.8	DSG4	1.14226473609173e-08	undirected	NA	NA
ADAM.8	DUSP3	6.91677369083306e-07	undirected	NA	NA
ADAM.8	ECE1	1.63932715935281e-06	undirected	NA	NA
ADAM.8	EDAR	6.32979748004181e-05	undirected	NA	NA
ADAM.8	EDIL3	1.88377493321683e-06	undirected	NA	NA
ADAM.8	EGF	4.84416061641854e-06	undirected	NA	NA
ADAM.8	EGLN1	3.46700069847185e-07	undirected	NA	NA
ADAM.8	EIF5A	7.24565300078698e-08	undirected	NA	NA
ADAM.8	EN-RAGE	1.07991894967442e-05	undirected	NA	NA
ADAM.8	ENPP7	0.000475868783561165	undirected	NA	NA
ADAM.8	EREG	9.96679681046344e-09	undirected	NA	NA
ADAM.8	FADD	3.47440901313093e-06	undirected	NA	NA
ADAM.8	FAM3B	2.16226757637378e-06	undirected	NA	NA
ADAM.8	FCRL3	1.67409415871317e-07	undirected	NA	NA
ADAM.8	FCRL6	2.96646224916763e-06	undirected	NA	NA
ADAM.8	FCRLB	1.11185822446608e-05	undirected	NA	NA
ADAM.8	FGF-21	0.000379052315305287	undirected	NA	NA
ADAM.8	FGF-23	5.71597574467399e-07	undirected	NA	NA
ADAM.8	FGF-BP1	0.000162315947465303	undirected	NA	NA
ADAM.8	FGF2	1.30452638202411e-06	undirected	NA	NA
ADAM.8	FKBP7	3.44677604528098e-05	undirected	NA	NA
ADAM.8	FLI1	2.71958541924865e-07	undirected	NA	NA
ADAM.8	FUT8	2.44779392524552e-06	undirected	NA	NA
ADAM.8	FXYD5	3.17868110772244e-07	undirected	NA	NA
ADAM.8	FcRL2	2.45911088323018e-07	undirected	NA	NA
ADAM.8	G-CSF	1.22732721268247e-05	undirected	NA	NA
ADAM.8	GALNT3	1.04863605829132e-07	undirected	NA	NA
ADAM.8	GBP2	2.9289947200807e-07	undirected	NA	NA
ADAM.8	GCG	8.79292835606336e-07	undirected	NA	NA
ADAM.8	GDF-2	3.73102005850157e-08	undirected	NA	NA
ADAM.8	GDNF	5.83725933288974e-06	undirected	NA	NA
ADAM.8	GH2	1.54055965595576e-07	undirected	NA	NA
ADAM.8	GHRL	0.000167533948149467	undirected	NA	NA
ADAM.8	GKN1	1.67716022179669e-07	undirected	NA	NA
ADAM.8	GRAP2	2.77358484695243e-05	undirected	NA	NA
ADAM.8	GSAP	1.35443708425319e-07	undirected	NA	NA
ADAM.8	GT	6.48537639533369e-10	undirected	NA	NA
ADAM.8	GZMB	3.52772866810801e-05	undirected	NA	NA
ADAM.8	GZMH	1.61883175231106e-05	undirected	NA	NA
ADAM.8	HAOX1	6.50040866706111e-06	undirected	NA	NA
ADAM.8	HCLS1	3.89934128528634e-07	undirected	NA	NA
ADAM.8	HSD11B1	1.68840175833327e-07	undirected	NA	NA
ADAM.8	HSP90B1	1.22702998133783e-06	undirected	NA	NA
ADAM.8	IDUA	9.02069184730095e-06	undirected	NA	NA
ADAM.8	IFI30	4.6898990877606e-06	undirected	NA	NA
ADAM.8	IFN-gamma	9.69454112080617e-05	undirected	NA	NA
ADAM.8	IFNL1	1.0482046528935e-07	undirected	NA	NA
ADAM.8	IKZF2	1.27137642779219e-06	undirected	NA	NA
ADAM.8	IL-1.alpha	4.23021369072839e-07	undirected	NA	NA
ADAM.8	IL-10RA	5.63818637331464e-06	undirected	NA	NA
ADAM.8	IL-15RA	1.53642264834564e-06	undirected	NA	NA
ADAM.8	IL-17A	5.82296743294351e-08	undirected	NA	NA
ADAM.8	IL-17C	3.56447572312865e-07	undirected	NA	NA
ADAM.8	IL-20	2.43894566503414e-07	undirected	NA	NA
ADAM.8	IL-20RA	1.39226863353284e-05	undirected	NA	NA
ADAM.8	IL-22.RA1	3.95979377484971e-08	undirected	NA	NA
ADAM.8	IL-24	1.86492295147366e-08	undirected	NA	NA
ADAM.8	IL-2RB	1.39613813548169e-07	undirected	NA	NA
ADAM.8	IL-4RA	9.85240880474644e-06	undirected	NA	NA
ADAM.8	IL-5R-alpha	2.28013521652687e-06	undirected	NA	NA
ADAM.8	IL10	7.89168257928576e-07	undirected	NA	NA
ADAM.8	IL12RB1	5.65607534827203e-07	undirected	NA	NA
ADAM.8	IL13	1.81492198535043e-06	undirected	NA	NA
ADAM.8	IL2	5.17483421196199e-05	undirected	NA	NA
ADAM.8	IL32	2.97668378237606e-06	undirected	NA	NA
ADAM.8	IL33	8.7267829134123e-07	undirected	NA	NA
ADAM.8	IL3RA	2.77600005085035e-06	undirected	NA	NA
ADAM.8	IL4	2.88095874542916e-06	undirected	NA	NA
ADAM.8	IL5	1.54925312307683e-07	undirected	NA	NA
ADAM.8	IL6	1.58387443205504e-05	undirected	NA	NA
ADAM.8	IL7	5.39376589152771e-06	undirected	NA	NA
ADAM.8	IQGAP2	2.8626743991481e-07	undirected	NA	NA
ADAM.8	IRAK1	4.21538062434588e-07	undirected	NA	NA
ADAM.8	IRAK4	7.25027719122485e-08	undirected	NA	NA
ADAM.8	IRF9	3.1200969997417e-05	undirected	NA	NA
ADAM.8	ITGA11	1.70929082018446e-07	undirected	NA	NA
ADAM.8	ITGA6	7.10688090011889e-07	undirected	NA	NA
ADAM.8	ITGB1BP2	3.23338168213665e-06	undirected	NA	NA
ADAM.8	ITGB6	3.37735942123416e-07	undirected	NA	NA
ADAM.8	ITGB7	4.66530923337047e-06	undirected	NA	NA
ADAM.8	IgG.Fc.receptor.II-b	1.29442942878853e-05	undirected	NA	NA
ADAM.8	KIF1BP	7.95755949064433e-06	undirected	NA	NA
ADAM.8	KIM1	1.30162719527293e-05	undirected	NA	NA
ADAM.8	KIR2DL3	1.24052174565368e-07	undirected	NA	NA
ADAM.8	KLB	1.22204931994057e-07	undirected	NA	NA
ADAM.8	KLK12	1.82979610386759e-06	undirected	NA	NA
ADAM.8	KPNA1	3.69858820866988e-08	undirected	NA	NA
ADAM.8	KRT19	3.4644286470071e-07	undirected	NA	NA
ADAM.8	LAG3	3.34908350333196e-06	undirected	NA	NA
