fromNode	toNode	weight	direction	fromAltName	toAltName
4E-BP1	PSME1	0.0232463323495924	undirected	NA	NA
4E-BP1	PTPN1	0.0223968657942765	undirected	NA	NA
4E-BP1	PTS	0.0226310622176765	undirected	NA	NA
4E-BP1	PVALB	0.0342026510628517	undirected	NA	NA
4E-BP1	RBKS	0.198065963399727	undirected	NA	NA
4E-BP1	S100A11	0.012341797898258	undirected	NA	NA
4E-BP1	SCAMP3	0.079075736902417	undirected	NA	NA
4E-BP1	SIGLEC10	0.0189279895113615	undirected	NA	NA
4E-BP1	SIGLEC7	0.0479398429703535	undirected	NA	NA
4E-BP1	SLAMF8	0.00151631819238161	undirected	NA	NA
4E-BP1	SNCG	0.0658782653896975	undirected	NA	NA
4E-BP1	SOD2	0.0922523434960211	undirected	NA	NA
4E-BP1	SRC	0.0780153767248725	undirected	NA	NA
4E-BP1	SRP14	0.190465465705916	undirected	NA	NA
4E-BP1	SRPK2	0.129596422322041	undirected	NA	NA
4E-BP1	STAMBP	0.138848025110248	undirected	NA	NA
4E-BP1	STX6	0.0157050027169262	undirected	NA	NA
4E-BP1	Siglec-9	0.0361498996510194	undirected	NA	NA
4E-BP1	TBCB	0.141746469242371	undirected	NA	NA
4E-BP1	TDRKH	0.00487394655868841	undirected	NA	NA
4E-BP1	TGM2	0.0156386952902452	undirected	NA	NA
4E-BP1	THOP1	0.184760989912534	undirected	NA	NA
4E-BP1	TIGAR	0.0760095228943322	undirected	NA	NA
4E-BP1	TNFRSF11A	0.0718372825242403	undirected	NA	NA
4E-BP1	TNFRSF12A	0.045211891939409	undirected	NA	NA
4E-BP1	TOP2B	0.0419433931677883	undirected	NA	NA
4E-BP1	TPPP3	0.00473942755125903	undirected	NA	NA
4E-BP1	TREM1	0.0184863838556671	undirected	NA	NA
4E-BP1	TXLNA	0.0328653962647574	undirected	NA	NA
4E-BP1	USP8	0.0610795817301493	undirected	NA	NA
4E-BP1	WASF1	0.0774384047878025	undirected	NA	NA
4E-BP1	WWP2	0.110498875046609	undirected	NA	NA
4E-BP1	ZBTB16	0.0128833433737491	undirected	NA	NA
4E-BP1	ZBTB17	0.00788038394959355	undirected	NA	NA
4E-BP1	hOSCAR	0.027358988672271	undirected	NA	NA
AARSD1	ABHD14B	0.00563747868261105	undirected	NA	NA
AARSD1	ABL1	0.0014566185315275	undirected	NA	NA
AARSD1	AHCY	0.00374479800735878	undirected	NA	NA
AARSD1	AKT1S1	0.00937835438049323	undirected	NA	NA
AARSD1	ALDH1A1	0.00295518041230342	undirected	NA	NA
AARSD1	ANXA11	2.74562508490795e-05	undirected	NA	NA
AARSD1	APEX1	0.00166806749639201	undirected	NA	NA
AARSD1	ARHGEF12	0.00187776236148568	undirected	NA	NA
AARSD1	BAG6	0.00217350754435781	undirected	NA	NA
AARSD1	BGN	3.70404497987468e-05	undirected	NA	NA
AARSD1	CA13	0.00108389676209613	undirected	NA	NA
AARSD1	CAIX	0.000583332758795228	undirected	NA	NA
AARSD1	CALR	0.000197029987333429	undirected	NA	NA
AARSD1	CAMKK1	0.00111051558055051	undirected	NA	NA
AARSD1	CAPG	0.00127585044139819	undirected	NA	NA
AARSD1	CASP-8	0.00371709487172971	undirected	NA	NA
AARSD1	CBL	6.82123513551529e-05	undirected	NA	NA
AARSD1	CCDC80	0.000606570815642685	undirected	NA	NA
AARSD1	CCL23	0.000754625524095838	undirected	NA	NA
AARSD1	CCL3	0.00108396914149239	undirected	NA	NA
AARSD1	CCL4	7.1637931841439e-05	undirected	NA	NA
AARSD1	CD2AP	0.00404898143089638	undirected	NA	NA
AARSD1	CD40	0.000598705007617597	undirected	NA	NA
AARSD1	CD63	0.00345219693507362	undirected	NA	NA
AARSD1	CD84	0.000517606544710557	undirected	NA	NA
AARSD1	CDKN1A	6.75186135760181e-06	undirected	NA	NA
AARSD1	CETN2	4.84853217992327e-05	undirected	NA	NA
AARSD1	CLEC5A	0.000320748860564006	undirected	NA	NA
AARSD1	CLM-1	7.70972459642195e-05	undirected	NA	NA
AARSD1	CLM-6	0.000305275544905948	undirected	NA	NA
AARSD1	CRADD	0.00264348284355661	undirected	NA	NA
AARSD1	CRKL	0.00337638903226261	undirected	NA	NA
AARSD1	CXCL1	0.000147854878828906	undirected	NA	NA
AARSD1	DCTN1	0.00350403360696799	undirected	NA	NA
AARSD1	DCTN2	0.000122165425858722	undirected	NA	NA
AARSD1	DDAH1	0.00150577711498029	undirected	NA	NA
AARSD1	DDC	0.000201926559395778	undirected	NA	NA
AARSD1	DFFA	0.00234861324912636	undirected	NA	NA
AARSD1	DNAJB1	0.000363848243663227	undirected	NA	NA
AARSD1	Dkk-4	0.000173410380735023	undirected	NA	NA
AARSD1	EIF4B	0.00309161839410691	undirected	NA	NA
AARSD1	EIF4G1	0.00153742938944257	undirected	NA	NA
AARSD1	ENO2	0.00131798762842411	undirected	NA	NA
AARSD1	EZR	0.00047848405716214	undirected	NA	NA
AARSD1	FBP1	0.000461603257496893	undirected	NA	NA
AARSD1	FCAR	0.000177297316307077	undirected	NA	NA
AARSD1	FHIT	0.00138485038053137	undirected	NA	NA
AARSD1	FKBP4	0.00265307942899944	undirected	NA	NA
AARSD1	FKBP5	0.00511299917570457	undirected	NA	NA
AARSD1	FOSB	0.000903173895488671	undirected	NA	NA
AARSD1	GCP5	0.000271483412606582	undirected	NA	NA
AARSD1	GH	8.75265361138709e-06	undirected	NA	NA
AARSD1	GLO1	0.00237215404813971	undirected	NA	NA
AARSD1	GLRX	0.00163921677139626	undirected	NA	NA
AARSD1	GPNMB	0.000222066403917497	undirected	NA	NA
AARSD1	GSTP1	0.00110377031169051	undirected	NA	NA
AARSD1	Gal-9	0.00100059548861612	undirected	NA	NA
AARSD1	HAGH	0.0055303249924586	undirected	NA	NA
AARSD1	HDGF	0.00211848324698825	undirected	NA	NA
AARSD1	HEXIM1	0.00204334703592557	undirected	NA	NA
AARSD1	HMOX2	0.00310087908067217	undirected	NA	NA
AARSD1	HNMT	0.000518956066530912	undirected	NA	NA
AARSD1	ICA1	0.000261228408618313	undirected	NA	NA
AARSD1	IL-1ra	0.000252982426835167	undirected	NA	NA
AARSD1	IL18	0.00113354180191136	undirected	NA	NA
AARSD1	IL8	0.000277953096392995	undirected	NA	NA
AARSD1	ILKAP	0.000487394980000377	undirected	NA	NA
AARSD1	IMPA1	0.000860360609670936	undirected	NA	NA
AARSD1	ING1	0.00116796189517835	undirected	NA	NA
AARSD1	JUN	9.02778624099603e-06	undirected	NA	NA
AARSD1	KYNU	3.39620718059343e-05	undirected	NA	NA
AARSD1	LILRA5	0.000166986343036482	undirected	NA	NA
AARSD1	LILRB4	0.000175681080186391	undirected	NA	NA
AARSD1	LOX-1	0.00101298983158058	undirected	NA	NA
AARSD1	LTA4H	0.000431180627138309	undirected	NA	NA
AARSD1	LYN	0.000337025286789042	undirected	NA	NA
AARSD1	MAD1L1	0.00321555640092126	undirected	NA	NA
AARSD1	MAP2K6	0.00159470327688762	undirected	NA	NA
AARSD1	MAPT	0.00148577845141257	undirected	NA	NA
AARSD1	MCP-1	3.3951726344124e-05	undirected	NA	NA
AARSD1	METAP1D	0.00151556245548829	undirected	NA	NA
AARSD1	MGMT	0.000561490053166125	undirected	NA	NA
AARSD1	MILR1	0.000354072291211693	undirected	NA	NA
AARSD1	MMP-10	0.000226429059174513	undirected	NA	NA
AARSD1	MSR1	0.000178167929685144	undirected	NA	NA
AARSD1	MetAP.2	0.00265086717055242	undirected	NA	NA
AARSD1	NAA10	0.00199208273841542	undirected	NA	NA
AARSD1	NEFL	0.000793569696523807	undirected	NA	NA
AARSD1	NFKBIE	0.000330062026262387	undirected	NA	NA
AARSD1	NMNAT1	0.000884720390657043	undirected	NA	NA
AARSD1	NPM1	0.00083584514826493	undirected	NA	NA
AARSD1	NQO2	0.000457245823257476	undirected	NA	NA
AARSD1	OPG	0.00018340175472566	undirected	NA	NA
AARSD1	PAG1	0.0024629896182681	undirected	NA	NA
AARSD1	PARP-1	0.000847611798592135	undirected	NA	NA
AARSD1	PFDN2	0.00193436007932549	undirected	NA	NA
AARSD1	PFKM	0.000761441275669192	undirected	NA	NA
AARSD1	PHOSPHO1	0.00253659288836184	undirected	NA	NA
AARSD1	PIgR	0.000283034319516854	undirected	NA	NA
AARSD1	PPP1R2	0.00272967810882464	undirected	NA	NA
AARSD1	PPP1R9B	0.000224295523755959	undirected	NA	NA
AARSD1	PPP3R1	0.00254902942168683	undirected	NA	NA
AARSD1	PRDX1	0.000487990778609878	undirected	NA	NA
AARSD1	PRDX3	0.00110147143993173	undirected	NA	NA
AARSD1	PRDX5	0.00155113382333691	undirected	NA	NA
AARSD1	PRDX6	0.000979523226017536	undirected	NA	NA
AARSD1	PREB	0.000295478613674198	undirected	NA	NA
AARSD1	PSIP1	0.00126903000847616	undirected	NA	NA
AARSD1	PSME1	0.00519341121771426	undirected	NA	NA
AARSD1	PTPN1	0.00281566541456204	undirected	NA	NA
AARSD1	PTS	0.000236646366421825	undirected	NA	NA
AARSD1	PVALB	0.000742342908374684	undirected	NA	NA
AARSD1	RBKS	0.00261690775015013	undirected	NA	NA
AARSD1	S100A11	0.000475674482830632	undirected	NA	NA
AARSD1	SCAMP3	0.00118835933121173	undirected	NA	NA
AARSD1	SIGLEC10	0.000203416803225703	undirected	NA	NA
AARSD1	SIGLEC7	0.000518511756499789	undirected	NA	NA
AARSD1	SLAMF8	1.64026619783476e-05	undirected	NA	NA
AARSD1	SNCG	0.000875247838446822	undirected	NA	NA
AARSD1	SOD2	0.00114279006259804	undirected	NA	NA
AARSD1	SRC	0.00123234403031237	undirected	NA	NA
AARSD1	SRP14	0.00263900869273422	undirected	NA	NA
AARSD1	SRPK2	0.00145317747571783	undirected	NA	NA
AARSD1	STAMBP	0.00415490056599648	undirected	NA	NA
AARSD1	STX6	0.000108113104818738	undirected	NA	NA
AARSD1	Siglec-9	0.000344406426864832	undirected	NA	NA
AARSD1	TBCB	0.00218072500175221	undirected	NA	NA
AARSD1	TDRKH	1.10360948713632e-05	undirected	NA	NA
AARSD1	TGM2	0.00165870180541962	undirected	NA	NA
AARSD1	THOP1	0.00214461887748836	undirected	NA	NA
AARSD1	TIGAR	0.00141505028780402	undirected	NA	NA
AARSD1	TNFRSF11A	0.00128784614855576	undirected	NA	NA
AARSD1	TNFRSF12A	0.00078382628924756	undirected	NA	NA
AARSD1	TOP2B	0.000261622275085403	undirected	NA	NA
AARSD1	TPPP3	0.000293249596655915	undirected	NA	NA
AARSD1	TREM1	0.000132835409446369	undirected	NA	NA
AARSD1	TXLNA	0.000723785573409305	undirected	NA	NA
AARSD1	USP8	0.000598273138274877	undirected	NA	NA
AARSD1	WASF1	0.00104574782855975	undirected	NA	NA
AARSD1	WWP2	0.00182642292288309	undirected	NA	NA
AARSD1	ZBTB16	1.74675344315155e-05	undirected	NA	NA
AARSD1	ZBTB17	5.15021237440296e-05	undirected	NA	NA
AARSD1	hOSCAR	0.000487079683041541	undirected	NA	NA
ABHD14B	ABL1	0.0144986079957297	undirected	NA	NA
ABHD14B	AHCY	0.0108867572149809	undirected	NA	NA
ABHD14B	AKT1S1	0.0096081463420157	undirected	NA	NA
ABHD14B	ALDH1A1	0.0141821197913886	undirected	NA	NA
ABHD14B	ANXA11	9.36751832074302e-05	undirected	NA	NA
ABHD14B	APEX1	0.0115318423228159	undirected	NA	NA
ABHD14B	ARHGEF12	0.0189775856592654	undirected	NA	NA
ABHD14B	BAG6	0.0130995287038253	undirected	NA	NA
ABHD14B	BGN	0.000436111982123256	undirected	NA	NA
ABHD14B	CA13	0.00510268571686236	undirected	NA	NA
ABHD14B	CAIX	0.00560967096480171	undirected	NA	NA
ABHD14B	CALR	0.00066095781035909	undirected	NA	NA
ABHD14B	CAMKK1	0.0128920492335941	undirected	NA	NA
ABHD14B	CAPG	0.00864920816961668	undirected	NA	NA
ABHD14B	CASP-8	0.00490126517785746	undirected	NA	NA
ABHD14B	CBL	0.000773152933452999	undirected	NA	NA
ABHD14B	CCDC80	0.00423751463993199	undirected	NA	NA
ABHD14B	CCL23	0.00276440136463674	undirected	NA	NA
ABHD14B	CCL3	0.00657787384019914	undirected	NA	NA
ABHD14B	CCL4	0.000436790029861105	undirected	NA	NA
ABHD14B	CD2AP	0.000382686225436113	undirected	NA	NA
ABHD14B	CD40	0.00459748015555213	undirected	NA	NA
ABHD14B	CD63	0.0121921919465858	undirected	NA	NA
ABHD14B	CD84	0.00394997671108587	undirected	NA	NA
ABHD14B	CDKN1A	0.000123601975530472	undirected	NA	NA
ABHD14B	CETN2	0.000469002487881745	undirected	NA	NA
ABHD14B	CLEC5A	0.00208916059963618	undirected	NA	NA
ABHD14B	CLM-1	0.000735814946178178	undirected	NA	NA
ABHD14B	CLM-6	0.0024362487457518	undirected	NA	NA
ABHD14B	CRADD	0.0127499415722355	undirected	NA	NA
ABHD14B	CRKL	0.0264148420232808	undirected	NA	NA
ABHD14B	CXCL1	0.000282854215338132	undirected	NA	NA
ABHD14B	DCTN1	0.00143589868965091	undirected	NA	NA
ABHD14B	DCTN2	0.00132361874097402	undirected	NA	NA
ABHD14B	DDAH1	0.0152898125605533	undirected	NA	NA
ABHD14B	DDC	0.00119376547632661	undirected	NA	NA
ABHD14B	DFFA	0.00442172185524666	undirected	NA	NA
ABHD14B	DNAJB1	0.00306377324418246	undirected	NA	NA
ABHD14B	Dkk-4	0.00145356009043077	undirected	NA	NA
ABHD14B	EIF4B	0.0203807385629074	undirected	NA	NA
ABHD14B	EIF4G1	0.0107960944217494	undirected	NA	NA
ABHD14B	ENO2	0.0118740917496887	undirected	NA	NA
ABHD14B	EZR	0.00278230840718768	undirected	NA	NA
ABHD14B	FBP1	0.00242548439867308	undirected	NA	NA
ABHD14B	FCAR	0.00136316268630163	undirected	NA	NA
ABHD14B	FHIT	0.0177522338986304	undirected	NA	NA
ABHD14B	FKBP4	0.020761950605104	undirected	NA	NA
ABHD14B	FKBP5	0.0104783962469368	undirected	NA	NA
ABHD14B	FOSB	0.00700724272069811	undirected	NA	NA
ABHD14B	GCP5	0.00212004584498723	undirected	NA	NA
ABHD14B	GH	6.92808036936879e-05	undirected	NA	NA
ABHD14B	GLO1	0.0163844173195365	undirected	NA	NA
ABHD14B	GLRX	0.010081576408543	undirected	NA	NA
ABHD14B	GPNMB	0.00221569067970984	undirected	NA	NA
ABHD14B	GSTP1	0.0206881142686187	undirected	NA	NA
ABHD14B	Gal-9	0.00691706834726522	undirected	NA	NA
ABHD14B	HAGH	0.0113799182413817	undirected	NA	NA
ABHD14B	HDGF	0.0130596089552129	undirected	NA	NA
ABHD14B	HEXIM1	0.0123464770609158	undirected	NA	NA
ABHD14B	HMOX2	0.0301279890288015	undirected	NA	NA
ABHD14B	HNMT	0.000941077905019773	undirected	NA	NA
ABHD14B	ICA1	0.00103418167368245	undirected	NA	NA
ABHD14B	IL-1ra	0.000320918545011143	undirected	NA	NA
ABHD14B	IL18	0.00534555844681237	undirected	NA	NA
ABHD14B	IL8	0.000440822734216696	undirected	NA	NA
ABHD14B	ILKAP	0.00345736717549819	undirected	NA	NA
ABHD14B	IMPA1	0.0135072153638454	undirected	NA	NA
ABHD14B	ING1	0.000868839631376615	undirected	NA	NA
ABHD14B	JUN	0.000113377088819883	undirected	NA	NA
ABHD14B	KYNU	9.74557831100158e-05	undirected	NA	NA
ABHD14B	LILRA5	0.000619931041181885	undirected	NA	NA
ABHD14B	LILRB4	0.00188264089850677	undirected	NA	NA
ABHD14B	LOX-1	0.00799595889281099	undirected	NA	NA
ABHD14B	LTA4H	0.00291214794963167	undirected	NA	NA
ABHD14B	LYN	0.00297464299970851	undirected	NA	NA
ABHD14B	MAD1L1	0.02076140194994	undirected	NA	NA
ABHD14B	MAP2K6	0.0145772768920442	undirected	NA	NA
ABHD14B	MAPT	0.0151192417304022	undirected	NA	NA
ABHD14B	MCP-1	0.000120026824270422	undirected	NA	NA
ABHD14B	METAP1D	0.0129541586427264	undirected	NA	NA
ABHD14B	MGMT	0.00355027813007612	undirected	NA	NA
ABHD14B	MILR1	0.00286027770309604	undirected	NA	NA
ABHD14B	MMP-10	0.000667198294000411	undirected	NA	NA
ABHD14B	MSR1	0.00140985253464544	undirected	NA	NA
ABHD14B	MetAP.2	0.0213510190079728	undirected	NA	NA
ABHD14B	NAA10	0.00213608189794596	undirected	NA	NA
ABHD14B	NEFL	0.00692760608858545	undirected	NA	NA
ABHD14B	NFKBIE	0.00166407070443978	undirected	NA	NA
ABHD14B	NMNAT1	0.000168399889896562	undirected	NA	NA
ABHD14B	NPM1	0.000103058687365002	undirected	NA	NA
ABHD14B	NQO2	0.00475856195147554	undirected	NA	NA
ABHD14B	OPG	0.000993957540830857	undirected	NA	NA
ABHD14B	PAG1	0.021022433771887	undirected	NA	NA
ABHD14B	PARP-1	0.00781769923339298	undirected	NA	NA
ABHD14B	PFDN2	0.0188656999708407	undirected	NA	NA
ABHD14B	PFKM	0.0045750358661353	undirected	NA	NA
ABHD14B	PHOSPHO1	0.0157610757892891	undirected	NA	NA
ABHD14B	PIgR	0.00281732138740604	undirected	NA	NA
ABHD14B	PPP1R2	0.0190390250497581	undirected	NA	NA
ABHD14B	PPP1R9B	0.00171207002747754	undirected	NA	NA
ABHD14B	PPP3R1	0.026323363591173	undirected	NA	NA
ABHD14B	PRDX1	0.00144619100272248	undirected	NA	NA
ABHD14B	PRDX3	0.0112984574449997	undirected	NA	NA
ABHD14B	PRDX5	0.00755746076150858	undirected	NA	NA
ABHD14B	PRDX6	0.00189691401742777	undirected	NA	NA
ABHD14B	PREB	0.00346413420457297	undirected	NA	NA
ABHD14B	PSIP1	0.00998709024783775	undirected	NA	NA
ABHD14B	PSME1	0.00326595900748882	undirected	NA	NA
ABHD14B	PTPN1	0.00632982592032796	undirected	NA	NA
ABHD14B	PTS	0.00616972514884536	undirected	NA	NA
ABHD14B	PVALB	0.00221994048733146	undirected	NA	NA
ABHD14B	RBKS	0.0242003531557254	undirected	NA	NA
ABHD14B	S100A11	0.0045692279258613	undirected	NA	NA
ABHD14B	SCAMP3	0.0104411206869719	undirected	NA	NA
ABHD14B	SIGLEC10	0.00131679147561811	undirected	NA	NA
ABHD14B	SIGLEC7	0.00335653025749645	undirected	NA	NA
ABHD14B	SLAMF8	9.74209900004558e-05	undirected	NA	NA
ABHD14B	SNCG	0.00874626346796042	undirected	NA	NA
ABHD14B	SOD2	0.0102298384174415	undirected	NA	NA
ABHD14B	SRC	0.00927209204198935	undirected	NA	NA
ABHD14B	SRP14	0.0207407130233405	undirected	NA	NA
ABHD14B	SRPK2	0.0137233529319739	undirected	NA	NA
ABHD14B	STAMBP	0.0173128515222872	undirected	NA	NA
ABHD14B	STX6	0.00109908962388002	undirected	NA	NA
ABHD14B	Siglec-9	0.00306631164083701	undirected	NA	NA
ABHD14B	TBCB	0.0203142169726471	undirected	NA	NA
ABHD14B	TDRKH	0.00024847469139846	undirected	NA	NA
ABHD14B	TGM2	0.000406131857855003	undirected	NA	NA
ABHD14B	THOP1	0.0162493216464154	undirected	NA	NA
ABHD14B	TIGAR	0.00921690366984488	undirected	NA	NA
ABHD14B	TNFRSF11A	0.00991264074290191	undirected	NA	NA
ABHD14B	TNFRSF12A	0.00541781916977833	undirected	NA	NA
ABHD14B	TOP2B	0.000538656089495697	undirected	NA	NA
ABHD14B	TPPP3	0.00151228899643474	undirected	NA	NA
ABHD14B	TREM1	0.000309533348961289	undirected	NA	NA
ABHD14B	TXLNA	0.00116527732873699	undirected	NA	NA
ABHD14B	USP8	0.00316357222806589	undirected	NA	NA
ABHD14B	WASF1	0.0131985478313985	undirected	NA	NA
ABHD14B	WWP2	0.0123216423945732	undirected	NA	NA
ABHD14B	ZBTB16	0.000242927777716726	undirected	NA	NA
ABHD14B	ZBTB17	0.000268924563398747	undirected	NA	NA
ABHD14B	hOSCAR	0.00360687384425024	undirected	NA	NA
ABL1	AHCY	0.0229451520515516	undirected	NA	NA
ABL1	AKT1S1	0.0288753439248634	undirected	NA	NA
ABL1	ALDH1A1	0.0864811390383687	undirected	NA	NA
ABL1	ANXA11	0.00336682041818842	undirected	NA	NA
ABL1	APEX1	0.142671914084353	undirected	NA	NA
ABL1	ARHGEF12	0.222977352409172	undirected	NA	NA
ABL1	BAG6	0.125017992939104	undirected	NA	NA
ABL1	BGN	0.00637377195196716	undirected	NA	NA
ABL1	CA13	0.0968243952595113	undirected	NA	NA
ABL1	CAIX	0.144060298189535	undirected	NA	NA
ABL1	CALR	0.000711873237710776	undirected	NA	NA
ABL1	CAMKK1	0.158636325977784	undirected	NA	NA
ABL1	CAPG	0.0717797685445004	undirected	NA	NA
ABL1	CASP-8	0.00986047123674644	undirected	NA	NA
ABL1	CBL	0.0607162663468167	undirected	NA	NA
ABL1	CCDC80	0.0758773154441442	undirected	NA	NA
ABL1	CCL23	0.0447590587480126	undirected	NA	NA
ABL1	CCL3	0.083850272060088	undirected	NA	NA
